month,hour,seasons,ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
2,16,2,50,118,81.14,98.83,-2.1
2,17,2,2,2,91.77,99.76,-2.5
2,18,2,0,0,102.88,100.0,-2.8000000000000003
2,5,2,0,0,106.63,97.82,-3.6
2,6,2,0,0,95.38,96.33,-3.5
2,7,2,34,68,84.43,92.95,-2.9000000000000004
2,8,2,147,242,74.55,90.49,-2.0
2,9,2,242,410,65.91,88.31,-1.1
2,10,2,258,536,59.22,85.44,-0.3
2,11,2,262,606,55.26,84.41,0.3
2,12,2,301,614,54.65,85.31,0.6000000000000001
2,13,2,329,561,57.5,87.12,0.7000000000000001
2,14,2,243,450,63.33,89.76,0.7000000000000001
2,15,2,116,295,71.37,93.37,0.6000000000000001
2,16,2,35,120,80.9,97.88,0.2
2,17,2,2,2,91.55,98.48,0.0
2,18,2,0,0,102.67,98.77,-0.1
2,5,2,0,0,106.43,100.0,-0.5
2,6,2,0,0,95.17,99.28,-0.4
2,7,2,50,66,84.21000000000001,97.94,-0.1
2,8,2,134,229,74.3,97.69,-0.1
2,9,2,265,383,65.63,95.71,-0.2
2,10,2,273,502,58.91,93.52,-0.6000000000000001
2,11,2,338,575,54.93,90.28,-0.8
2,12,2,212,595,54.32,87.62,-0.8
2,13,2,218,554,57.18,86.44,-1.1
2,14,2,145,446,63.04,85.98,-1.7000000000000002
2,15,2,141,292,71.11,86.83,-2.4000000000000004
2,16,2,48,121,80.67,88.19,-3.1
2,17,2,1,2,91.33,86.48,-3.4000000000000004
2,18,2,0,0,102.46,88.62,-4.2
2,5,2,0,0,106.21,84.0,-12.0
2,6,2,0,0,94.95,82.28,-12.0
2,7,2,57,86,83.97,79.26,-11.5
2,8,2,220,277,74.04,76.31,-10.3
2,9,2,372,452,65.35,73.75,-8.5
2,10,2,481,585,58.6,73.11,-6.7
2,11,2,542,656,54.6,72.55,-5.0
2,12,2,566,665,53.98,72.60000000000001,-3.6
2,13,2,514,608,56.86,73.24,-2.6
2,14,2,397,494,62.75,74.16,-2.1
2,15,2,217,330,70.85000000000001,79.06,-2.5
2,16,2,69,142,80.43,88.06,-3.6
2,17,2,4,5,91.12,87.67,-4.2
2,18,2,0,0,102.26,83.13,-3.5
2,5,2,0,0,106.0,98.58,0.7000000000000001
2,6,2,0,0,94.72,97.61,0.8
2,7,2,20,80,83.74,95.88,1.1
2,8,2,51,253,73.78,93.05,1.8
2,9,2,211,416,65.06,90.17,2.8000000000000003
2,10,2,338,540,58.29,86.66,4.2
2,11,2,421,613,54.26,82.47,6.0
2,12,2,525,623,53.65,80.52,7.4
2,13,2,490,572,56.55,80.91,8.1
2,14,2,398,462,62.46,87.43,7.5
2,15,2,272,305,70.59,96.49,6.0
2,16,2,130,130,80.2,100.0,4.800000000000001
2,17,2,5,5,90.9,100.0,4.4
2,18,2,0,0,102.05,100.0,2.6
2,5,2,0,0,105.77,73.31,-13.5
2,6,2,0,0,94.49,70.24,-13.8
2,7,2,94,94,83.49,65.34,-12.9
2,8,2,277,277,73.51,62.38,-11.6
2,9,2,353,447,64.76,61.41,-10.4
2,10,2,410,576,57.96,61.49,-9.4
2,11,2,456,648,53.92,62.05,-8.6
2,12,2,266,656,53.3,62.97,-8.3
2,13,2,221,604,56.22,63.17,-8.0
2,14,2,120,494,62.16,64.12,-7.800000000000001
2,15,2,69,337,70.33,66.86,-7.9
2,16,2,14,152,79.96000000000001,70.89,-8.3
2,17,2,1,7,90.06,73.67,-8.6
2,18,2,0,0,101.84,76.15,-8.700000000000001
2,5,2,0,0,105.55,91.46,-13.9
2,6,2,0,0,94.26,85.94,-13.2
2,7,2,55,98,83.25,78.59,-11.2
2,8,2,137,287,73.24,73.49,-8.3
2,9,2,213,458,64.47,69.52,-5.300000000000001
2,10,2,170,584,57.64,66.92,-2.8000000000000003
2,11,2,244,657,53.58,64.86,-1.1
2,12,2,373,660,52.96,64.16,-0.1
2,13,2,418,608,55.9,64.13,0.5
2,14,2,339,498,61.870000000000005,66.05,0.5
2,15,2,140,338,70.07000000000001,71.63,-0.4
2,16,2,55,153,79.73,82.25,-2.3000000000000003
2,17,2,2,7,89.89,85.19,-3.5
2,18,2,0,0,101.63,88.15,-4.0
2,5,2,0,0,105.31,92.26,-5.9
2,6,2,0,0,94.02,89.53,-5.6000000000000005
2,7,2,14,86,83.0,86.29,-4.9
2,8,2,40,266,72.97,83.49,-3.9
2,9,2,138,439,64.17,81.11,-2.8000000000000003
2,10,2,90,574,57.31,79.88,-1.8
2,11,2,139,652,53.23,79.81,-1.1
2,12,2,107,662,52.61,79.65,-0.6000000000000001
2,13,2,103,610,55.57,79.46000000000001,-0.4
2,14,2,77,495,61.58,79.14,-0.3
2,15,2,49,333,69.8,82.4,-0.8
2,16,2,20,147,79.49,89.73,-1.8
2,17,2,3,8,89.71000000000001,92.64,-2.6
2,18,2,0,0,101.42,95.58,-3.4000000000000004
2,5,2,0,0,105.08,93.71,-7.2
2,6,2,0,0,93.77,89.87,-7.0
2,7,2,67,94,82.75,84.42,-6.0
2,8,2,266,283,72.69,79.3,-4.4
2,9,2,380,462,63.86,77.14,-3.0
2,10,2,410,598,56.98,74.78,-2.1
2,11,2,368,677,52.88,71.87,-1.6
2,12,2,427,689,52.27,69.5,-1.3
2,13,2,533,635,55.24,68.89,-1.2000000000000002
2,14,2,404,519,61.28,69.79,-1.4
2,15,2,212,355,69.54,72.0,-1.8
2,16,2,150,166,79.25,78.7,-3.1
2,17,2,7,11,89.51,84.93,-3.9
2,18,2,0,0,101.21,89.06,-5.0
2,5,2,0,0,104.84,95.12,-9.5
2,6,2,0,0,93.53,90.28,-8.9
2,7,2,69,108,82.49,83.25,-7.2
2,8,2,206,298,72.41,76.42,-4.4
2,9,2,382,474,63.55,68.79,-1.8
2,10,2,567,603,56.64,65.27,-0.2
2,11,2,594,679,52.53,64.07000000000001,0.7000000000000001
2,12,2,607,686,51.91,64.3,1.2000000000000002
2,13,2,500,631,54.92,65.58,1.2000000000000002
2,14,2,249,513,60.98,67.89,0.7000000000000001
2,15,2,128,351,69.28,73.0,-0.1
2,16,2,56,163,79.02,79.61,-1.1
2,17,2,6,11,89.33,81.33,-1.5
2,18,2,0,0,101.0,80.93,-1.9
2,5,2,0,0,104.59,94.38,-2.9000000000000004
2,6,2,0,0,93.27,92.11,-2.5
2,7,2,84,102,82.23,86.64,-1.1
2,8,2,211,285,72.12,85.11,0.7000000000000001
2,9,2,263,455,63.24,87.2,1.7000000000000002
2,10,2,466,585,56.3,90.71,2.0
2,11,2,393,660,52.17,94.3,2.0
2,12,2,430,673,51.56,95.28,2.1
2,13,2,405,624,54.58,94.46,2.2
2,14,2,262,516,60.69,92.15,2.4000000000000004
2,15,2,140,357,69.01,91.24,2.3000000000000003
2,16,2,96,169,78.79,92.41,1.6
2,17,2,6,12,89.16,90.06,1.2000000000000002
2,18,2,0,0,100.8,90.6,0.5
2,5,2,0,0,104.34,94.8,-2.9000000000000004
2,6,2,0,0,93.02,92.29,-2.9000000000000004
2,7,2,88,117,81.96000000000001,87.61,-1.9
2,8,2,244,305,71.83,79.0,-0.7000000000000001
2,9,2,433,474,62.92,69.39,0.5
2,10,2,414,606,55.96,63.68,1.6
2,11,2,543,678,51.81,61.9,2.2
2,12,2,437,690,51.2,61.51,2.3000000000000003
2,13,2,301,637,54.25,61.25,2.2
2,14,2,180,522,60.39,61.76,2.1
2,15,2,123,363,68.75,66.9,1.1
2,16,2,43,176,78.55,84.14,-0.6000000000000001
2,17,2,6,16,88.95,84.24,-1.4
2,18,2,0,0,100.59,84.27,-1.6
2,5,2,0,0,104.09,96.28,-5.6000000000000005
2,6,2,0,0,92.76,90.7,-5.0
2,7,2,75,118,81.69,82.62,-3.1
2,8,2,278,306,71.54,73.78,-0.6000000000000001
2,9,2,478,478,62.6,67.25,1.7000000000000002
2,10,2,542,604,55.61,64.26,3.2
2,11,2,517,673,51.45,62.97,4.2
2,12,2,651,678,50.84,61.8,4.9
2,13,2,626,626,53.92,62.33,5.1000000000000005
2,14,2,516,516,60.09,65.23,4.800000000000001
2,15,2,335,359,68.49,71.98,3.7
2,16,2,122,175,78.31,86.8,1.6
2,17,2,11,17,88.76,89.02,0.3
2,18,2,0,0,100.38,89.78,-0.2
2,5,2,0,0,103.83,94.63,0.9
2,6,2,0,0,92.49,94.98,1.2000000000000002
2,7,2,29,107,81.42,93.09,2.0
2,8,2,31,285,71.24,90.94,3.2
2,9,2,28,449,62.28,91.36,4.4
2,10,2,54,573,55.26,93.96,5.300000000000001
2,11,2,46,643,51.08,96.07,5.800000000000001
2,12,2,138,653,50.48,96.56,6.2
2,13,2,51,599,53.58,97.62,6.5
2,14,2,41,487,59.79,99.32,6.6000000000000005
2,15,2,32,335,68.22,100.0,6.300000000000001
2,16,2,74,163,78.08,100.0,5.800000000000001
2,17,2,6,16,88.58,100.0,5.5
2,18,2,0,0,100.17,100.0,6.4
2,5,2,0,0,103.57,89.99,-1.4
2,6,2,0,0,92.23,87.23,-2.2
2,7,2,8,117,81.14,83.93,-2.9000000000000004
2,8,2,76,310,70.94,77.44,-3.1
2,9,2,465,492,61.95,70.81,-2.7
2,10,2,623,630,54.91,66.1,-2.3000000000000003
2,11,2,711,711,50.71,62.75,-2.1
2,12,2,719,719,50.120000000000005,60.35,-1.9
2,13,2,610,666,53.25,59.4,-1.9
2,14,2,472,553,59.49,61.67,-2.7
2,15,2,378,389,67.96000000000001,65.91,-4.0
2,16,2,195,195,77.84,69.66,-5.4
2,17,2,21,21,88.36,69.21000000000001,-6.1000000000000005
2,18,2,0,0,99.96,70.46000000000001,-6.9
2,5,2,0,0,103.3,61.86,-11.5
2,6,2,2,2,91.96,60.39,-11.5
2,7,2,134,137,80.85000000000001,56.7,-10.7
2,8,2,332,332,70.64,52.77,-9.4
2,9,2,505,505,61.620000000000005,49.92,-7.6
2,10,2,634,634,54.55,48.69,-5.800000000000001
2,11,2,694,701,50.34,47.69,-4.1000000000000005
2,12,2,604,708,49.75,45.78,-2.7
2,13,2,515,652,52.91,46.34,-2.0
2,14,2,364,538,59.19,45.97,-1.6
2,15,2,230,376,67.69,47.09,-1.8
2,16,2,92,187,77.61,52.870000000000005,-2.6
2,17,2,6,21,88.17,72.29,-3.2
2,18,2,0,0,99.75,77.38,-4.4
2,5,2,0,0,103.03,76.57000000000001,-7.4
2,6,2,2,2,91.68,75.06,-7.2
2,7,2,52,127,80.57000000000001,69.27,-6.1000000000000005
2,8,2,117,317,70.33,63.43,-4.3
2,9,2,282,489,61.29,59.870000000000005,-2.3000000000000003
2,10,2,604,617,54.19,58.85,-0.6000000000000001
2,11,2,387,686,49.97,59.1,0.8
2,12,2,509,688,49.38,60.64,1.6
2,13,2,420,629,52.57,62.38,2.0
2,14,2,305,519,58.89,65.25,1.8
2,15,2,361,365,67.43,70.02,1.0
2,16,2,116,183,77.38,79.92,-0.6000000000000001
2,17,2,18,23,87.97,84.73,-1.7000000000000002
2,18,2,0,0,99.55,89.67,-3.0
2,5,2,0,0,102.76,93.19,-3.1
2,6,2,1,2,91.41,90.29,-3.0
2,7,2,24,128,80.29,84.69,-2.4000000000000004
2,8,2,52,312,70.02,79.58,-1.6
2,9,2,122,480,60.95,77.27,-1.1
2,10,2,230,604,53.83,76.3,-0.9
2,11,2,118,672,49.59,75.79,-0.9
2,12,2,66,680,49.01,74.68,-1.0
2,13,2,49,630,52.23,74.09,-1.3
2,14,2,179,521,58.59,73.38,-1.8
2,15,2,270,367,67.17,72.79,-2.4000000000000004
2,16,2,52,187,77.14,72.68,-3.2
2,17,2,14,25,87.77,71.74,-3.8
2,18,2,0,0,99.34,79.25,-5.6000000000000005
2,5,2,0,0,102.48,84.64,-10.9
2,6,2,3,5,91.13,79.84,-10.3
2,7,2,58,145,79.99,69.77,-8.700000000000001
2,8,2,147,335,69.71000000000001,62.51,-6.9
2,9,2,275,506,60.61,61.36,-5.5
2,10,2,364,633,53.47,60.36,-4.3
2,11,2,435,702,49.21,59.77,-3.4000000000000004
2,12,2,387,710,48.64,59.91,-2.8000000000000003
2,13,2,281,653,51.89,60.22,-2.4000000000000004
2,14,2,322,538,58.29,60.370000000000005,-2.2
2,15,2,160,378,66.91,61.98,-2.3000000000000003
2,16,2,144,193,76.91,68.51,-3.3000000000000003
2,17,2,20,27,87.56,80.75,-4.1000000000000005
2,18,2,0,0,99.13,86.94,-6.0
3,5,3,0,0,102.21,90.39,-7.5
3,6,3,2,6,90.84,85.47,-6.6000000000000005
3,7,3,33,147,79.7,79.81,-5.0
3,8,3,91,339,69.39,73.47,-2.8000000000000003
3,9,3,221,510,60.27,64.78,-0.3
3,10,3,320,636,53.1,59.82,1.5
3,11,3,640,708,48.83,57.8,2.8000000000000003
3,12,3,596,716,48.27,56.33,3.7
3,13,3,599,659,51.55,55.9,4.1000000000000005
3,14,3,518,543,57.99,56.61,4.0
3,15,3,381,381,66.64,62.46,3.1
3,16,3,194,194,76.68,82.87,1.5
3,17,3,27,27,87.37,73.92,0.7000000000000001
3,18,3,0,0,98.92,72.02,0.5
3,5,3,0,0,101.92,94.45,-2.6
3,6,3,2,7,89.97,91.26,-2.7
3,7,3,41,153,79.41,82.3,-1.9
3,8,3,194,346,69.08,70.83,-0.7000000000000001
3,9,3,187,518,59.93,64.54,0.2
3,10,3,304,644,52.73,62.26,0.7000000000000001
3,11,3,245,717,48.44,61.81,0.6000000000000001
3,12,3,326,723,47.89,62.04,0.5
3,13,3,375,667,51.21,63.11,0.3
3,14,3,318,552,57.69,64.69,0.1
3,15,3,177,391,66.38,67.28,-0.3
3,16,3,35,201,76.44,73.08,-1.1
3,17,3,7,32,87.16,80.8,-1.7000000000000002
3,18,3,0,0,98.72,83.7,-2.1
3,5,3,0,0,101.64,84.3,-6.2
3,6,3,5,9,89.72,78.42,-6.5
3,7,3,36,157,79.11,75.17,-6.7
3,8,3,100,358,68.76,72.69,-6.7
3,9,3,96,540,59.58,70.56,-6.6000000000000005
3,10,3,230,676,52.36,69.41,-6.6000000000000005
3,11,3,229,752,48.06,67.36,-6.5
3,12,3,301,765,47.52,62.9,-6.1000000000000005
3,13,3,484,710,50.86,57.83,-5.5
3,14,3,524,595,57.39,53.95,-5.4
3,15,3,313,429,66.12,52.06,-6.2
3,16,3,226,231,76.21000000000001,52.26,-7.7
3,17,3,32,41,86.95,53.16,-8.6
3,18,3,0,0,98.51,63.79,-10.9
3,5,3,0,0,101.35,65.74,-17.6
3,6,3,12,13,89.45,63.79,-17.6
3,7,3,165,187,78.8,61.11,-17.1
3,8,3,392,397,68.43,57.7,-16.0
3,9,3,523,582,59.23,55.44,-14.6
3,10,3,658,719,51.99,53.79,-13.1
3,11,3,741,795,47.67,52.81,-11.7
3,12,3,744,805,47.14,52.51,-10.7
3,13,3,680,746,50.52,53.13,-10.1
3,14,3,531,623,57.09,54.71,-10.1
3,15,3,358,449,65.86,56.42,-10.3
3,16,3,168,242,75.98,59.09,-10.7
3,17,3,25,44,86.75,61.51,-10.9
3,18,3,0,0,98.3,65.72,-11.2
3,5,3,0,0,101.06,83.21000000000001,-13.1
3,6,3,11,13,89.22,80.93,-12.6
3,7,3,154,181,78.5,76.05,-11.6
3,8,3,357,392,68.11,71.29,-10.4
3,9,3,494,578,58.89,65.31,-9.4
3,10,3,510,715,51.61,61.01,-8.6
3,11,3,597,800,47.28,57.55,-7.800000000000001
3,12,3,652,811,46.76,56.27,-7.4
3,13,3,698,751,50.18,55.47,-7.300000000000001
3,14,3,520,629,56.79,55.35,-7.4
3,15,3,339,454,65.6,56.29,-7.7
3,16,3,173,244,75.75,59.53,-8.3
3,17,3,27,46,86.54,62.25,-8.6
3,18,3,0,0,98.09,68.58,-9.5
3,5,3,0,0,100.77,90.02,-13.5
3,6,3,11,17,88.95,84.24,-12.8
3,7,3,183,185,78.2,78.42,-11.0
3,8,3,367,386,67.79,68.66,-8.200000000000001
3,9,3,562,562,58.53,60.120000000000005,-5.6000000000000005
3,10,3,693,693,51.23,55.28,-3.6
3,11,3,765,765,46.89,52.99,-2.0
3,12,3,724,770,46.38,52.5,-0.9
3,13,3,566,708,49.84,53.2,-0.4
3,14,3,314,592,56.5,54.49,-0.3
3,15,3,323,426,65.34,56.8,-0.5
3,16,3,192,231,75.52,62.52,-1.4
3,17,3,33,46,86.34,69.5,-2.1
3,18,3,0,0,97.89,79.34,-4.0
3,5,3,0,0,100.47,92.19,-7.0
3,6,3,7,18,88.7,88.14,-6.800000000000001
3,7,3,49,187,77.89,79.2,-6.0
3,8,3,99,390,67.46000000000001,70.45,-5.2
3,9,3,339,569,58.18,66.93,-4.4
3,10,3,207,699,50.85,65.14,-3.6
3,11,3,425,769,46.5,65.38,-3.0
3,12,3,404,774,46.0,67.14,-2.6
3,13,3,357,712,49.49,70.21000000000001,-2.5
3,14,3,180,590,56.2,73.63,-2.5
3,15,3,120,419,65.09,76.59,-2.6
3,16,3,38,222,75.29,80.58,-3.0
3,17,3,31,43,86.14,85.04,-3.4000000000000004
3,18,3,0,0,97.68,90.02,-4.4
3,5,3,0,0,100.18,93.73,-4.800000000000001
3,6,3,11,17,88.44,89.83,-4.1000000000000005
3,7,3,107,174,77.58,82.26,-2.3000000000000003
3,8,3,175,366,67.13,74.37,0.7000000000000001
3,9,3,338,537,57.83,70.0,3.2
3,10,3,437,663,50.47,67.38,4.4
3,11,3,538,732,46.1,67.07000000000001,5.0
3,12,3,632,739,45.62,67.09,5.4
3,13,3,684,684,49.15,68.02,5.5
3,14,3,573,573,55.9,70.10000000000001,5.2
3,15,3,320,411,64.83,74.82000000000001,4.4
3,16,3,182,221,75.07000000000001,92.27,2.0
3,17,3,40,45,85.94,93.7,0.3
3,18,3,0,0,97.47,100.0,-1.2000000000000002
3,5,3,0,0,99.88,97.28,-0.5
3,6,3,5,17,88.17,95.46,-0.1
3,7,3,29,169,77.27,93.55,0.5
3,8,3,27,351,66.8,90.43,1.2000000000000002
3,9,3,33,510,57.47,88.71000000000001,1.9
3,10,3,42,627,50.09,88.87,2.5
3,11,3,49,694,45.71,90.25,2.9000000000000004
3,12,3,51,704,45.24,89.25,3.6
3,13,3,48,652,48.81,91.09,4.1000000000000005
3,14,3,51,548,55.61,94.73,4.0
3,15,3,57,401,64.57000000000001,94.88,4.2
3,16,3,17,220,74.84,100.0,3.6
3,17,3,5,47,85.74,100.0,2.8000000000000003
3,18,3,0,0,97.27,100.0,4.5
3,5,3,0,0,99.57,90.26,-0.6000000000000001
3,6,3,9,24,87.89,86.15,-0.4
3,7,3,70,197,76.96000000000001,80.68,0.5
3,8,3,121,397,66.47,73.93,1.7000000000000002
3,9,3,379,571,57.11,67.94,3.1
3,10,3,538,698,49.71,63.77,4.4
3,11,3,591,767,45.31,61.38,5.300000000000001
3,12,3,559,772,44.86,60.06,5.800000000000001
3,13,3,581,715,48.46,59.94,6.0
3,14,3,602,602,55.31,61.01,5.800000000000001
3,15,3,439,439,64.32000000000001,63.85,5.0
3,16,3,235,246,74.61,73.43,2.9000000000000004
3,17,3,45,57,85.53,79.28,1.4
3,18,3,0,0,97.06,90.3,-1.5
3,5,3,0,0,99.27,91.2,-3.0
3,6,3,7,28,87.60000000000001,84.11,-1.6
3,7,3,57,208,76.65,72.53,0.5
3,8,3,196,406,66.13,62.88,2.4000000000000004
3,9,3,453,578,56.75,57.11,4.2
3,10,3,509,707,49.32,54.72,5.6000000000000005
3,11,3,754,782,44.91,52.41,6.7
3,12,3,789,789,44.48,49.7,7.6
3,13,3,731,731,48.120000000000005,49.39,7.9
3,14,3,612,612,55.02,50.83,7.7
3,15,3,443,443,64.07000000000001,54.66,6.9
3,16,3,245,245,74.39,74.05,4.1000000000000005
3,17,3,57,57,85.33,81.2,2.0
3,18,3,0,0,96.86,82.52,-0.2
3,5,3,0,0,98.96,90.45,-2.3000000000000003
3,6,3,17,30,87.31,83.14,-0.6000000000000001
3,7,3,116,208,76.33,77.05,1.4
3,8,3,257,406,65.8,73.3,3.5
3,9,3,354,576,56.4,66.54,5.300000000000001
3,10,3,432,699,48.94,63.08,6.1000000000000005
3,11,3,495,764,44.51,63.17,6.4
3,12,3,562,765,44.09,63.41,6.7
3,13,3,329,704,47.78,62.51,7.1000000000000005
3,14,3,294,587,54.73,62.45,7.2
3,15,3,174,424,63.81,67.85,6.5
3,16,3,49,233,74.17,77.57000000000001,5.300000000000001
3,17,3,13,55,85.13,82.56,4.5
3,18,3,0,0,96.65,84.49,4.2
3,5,3,0,0,98.66,98.72,4.9
3,6,3,3,31,87.03,92.82,6.2
3,7,3,14,197,76.02,86.44,8.5
3,8,3,165,387,65.46000000000001,81.67,11.0
3,9,3,372,555,56.04,75.79,13.5
3,10,3,276,673,48.55,72.5,15.6
3,11,3,190,727,44.12,73.29,16.6
3,12,3,230,724,43.71,76.79,16.6
3,13,3,133,668,47.44,81.74,16.1
3,14,3,147,556,54.44,82.64,15.8
3,15,3,106,397,63.56,87.06,15.4
3,16,3,69,214,73.95,91.73,14.7
3,17,3,15,48,84.93,94.12,14.5
3,18,3,0,0,96.45,94.76,15.0
3,5,3,0,0,98.35,100.0,11.9
3,6,3,10,34,86.74,94.13,12.8
3,7,3,59,202,75.7,89.46000000000001,15.0
3,8,3,153,391,65.13,90.03,17.0
3,9,3,169,563,55.67,88.72,18.3
3,10,3,374,695,48.17,80.94,18.3
3,11,3,583,768,43.72,68.31,17.2
3,12,3,708,776,43.33,63.75,15.0
3,13,3,716,721,47.1,62.48,12.4
3,14,3,489,606,54.14,62.61,10.3
3,15,3,66,443,63.31,67.43,8.700000000000001
3,16,3,17,250,73.72,73.91,7.1000000000000005
3,17,3,5,64,84.73,75.46000000000001,6.300000000000001
3,18,3,0,0,96.24,80.74,5.0
3,5,3,0,0,98.04,94.93,0.2
3,6,3,4,41,86.43,90.0,0.3
3,7,3,16,224,75.38,82.88,0.9
3,8,3,111,424,64.79,75.69,1.6
3,9,3,70,599,55.31,70.62,2.3000000000000003
3,10,3,174,729,47.78,68.82000000000001,2.7
3,11,3,107,796,43.31,67.39,3.2
3,12,3,95,800,42.94,66.28,3.8
3,13,3,200,741,46.76,65.85,4.4
3,14,3,586,627,53.85,64.28,5.0
3,15,3,463,463,63.06,61.26,5.300000000000001
3,16,3,263,266,73.5,62.96,4.4
3,17,3,70,70,84.52,66.77,3.6
3,18,3,0,0,96.04,80.49,1.1
3,5,3,0,0,97.73,96.9,-3.7
3,6,3,52,52,86.12,87.8,-2.6
3,7,3,246,246,75.06,74.8,-0.4
3,8,3,449,449,64.45,61.52,1.6
3,9,3,621,621,54.95,55.8,3.2
3,10,3,750,750,47.39,51.95,4.6000000000000005
3,11,3,817,817,42.91,49.82,5.7
3,12,3,813,813,42.56,48.52,6.5
3,13,3,752,752,46.42,47.83,7.0
3,14,3,631,631,53.57,48.43,7.0
3,15,3,467,467,62.82,51.48,6.4
3,16,3,265,265,73.28,63.75,4.2
3,17,3,71,71,84.32000000000001,78.16,2.5
3,18,3,0,0,95.84,82.11,0.2
3,5,3,0,0,97.42,97.02,-1.4
3,6,3,4,45,85.82000000000001,90.56,-0.2
3,7,3,22,226,74.74,83.79,1.6
3,8,3,92,427,64.11,77.72,3.2
3,9,3,300,604,54.58,70.52,4.4
3,10,3,739,739,47.0,64.85,5.2
3,11,3,810,810,42.51,59.96,5.9
3,12,3,815,815,42.18,55.52,6.300000000000001
3,13,3,754,754,46.09,52.46,6.4
3,14,3,633,633,53.28,51.69,6.2
3,15,3,464,464,62.57,54.48,5.5
3,16,3,267,267,73.06,63.83,3.8
3,17,3,73,73,84.12,75.71000000000001,2.5
3,18,3,0,0,95.64,88.46000000000001,-0.4
3,5,3,0,0,97.1,100.0,-3.3000000000000003
3,6,3,55,55,85.52,91.45,-1.4
3,7,3,245,245,74.42,81.88,1.0
3,8,3,445,445,63.77,72.95,3.0
3,9,3,614,614,54.22,65.79,4.5
3,10,3,414,740,46.61,60.96,5.6000000000000005
3,11,3,536,810,42.11,57.56,6.5
3,12,3,726,817,41.79,55.31,7.2
3,13,3,581,758,45.75,53.6,7.6
3,14,3,466,638,52.99,52.83,7.5
3,15,3,291,468,62.33,54.44,6.800000000000001
3,16,3,247,270,72.85000000000001,66.57000000000001,4.7
3,17,3,69,75,83.92,79.32000000000001,3.1
3,18,3,0,0,95.43,76.60000000000001,1.3
3,5,3,0,0,96.79,80.74,-1.5
3,6,3,57,57,85.22,77.57000000000001,0.4
3,7,3,247,247,74.10000000000001,68.23,3.2
3,8,3,443,448,63.440000000000005,60.38,5.800000000000001
3,9,3,558,620,53.86,50.16,7.800000000000001
3,10,3,652,746,46.22,48.04,8.9
3,11,3,727,810,41.71,46.97,9.8
3,12,3,687,814,41.41,46.61,10.4
3,13,3,637,750,45.41,46.89,10.7
3,14,3,590,630,52.71,48.31,10.6
3,15,3,442,460,62.08,51.78,9.9
3,16,3,211,262,72.63,69.05,7.800000000000001
3,17,3,47,73,83.72,79.73,6.1000000000000005
3,18,3,0,0,95.23,81.05,4.3
3,5,3,0,0,96.48,96.56,2.2
3,6,3,31,44,84.91,96.42,2.2
3,7,3,55,216,73.78,91.7,3.1
3,8,3,51,412,63.1,87.81,4.7
3,9,3,100,585,53.49,86.55,6.1000000000000005
3,10,3,288,711,45.83,86.39,7.2
3,11,3,289,776,41.31,87.2,7.9
3,12,3,129,776,41.03,89.47,8.200000000000001
3,13,3,239,713,45.08,90.33,8.4
3,14,3,149,597,52.43,88.61,8.5
3,15,3,52,439,61.84,86.39,8.4
3,16,3,103,254,72.42,92.22,7.4
3,17,3,17,73,83.52,92.02,6.5
3,18,3,0,0,95.03,95.09,5.300000000000001
3,5,3,0,0,96.16,98.94,-0.3
3,6,3,19,66,84.61,91.09,0.9
3,7,3,87,258,73.46000000000001,82.22,3.1
3,8,3,205,459,62.76,74.27,5.0
3,9,3,120,631,53.13,69.41,6.5
3,10,3,201,757,45.44,66.11,7.800000000000001
3,11,3,168,824,40.91,63.59,8.9
3,12,3,195,824,40.65,61.91,9.7
3,13,3,207,764,44.75,60.96,10.1
3,14,3,341,647,52.15,61.11,10.0
3,15,3,398,481,61.6,62.2,9.5
3,16,3,283,283,72.2,69.8,7.9
3,17,3,86,86,83.32000000000001,79.33,6.7
3,18,3,0,0,94.83,89.16,3.7
3,5,3,0,0,95.85,99.9,0.7000000000000001
3,6,3,40,75,84.3,96.16,1.2000000000000002
3,7,3,267,272,73.13,85.98,3.1
3,8,3,478,478,62.42,74.85000000000001,6.2
3,9,3,648,648,52.77,63.08,8.6
3,10,3,775,775,45.05,54.5,9.8
3,11,3,839,839,40.5,50.61,10.5
3,12,3,827,842,40.27,48.89,10.9
3,13,3,721,781,44.42,48.29,11.0
3,14,3,660,660,51.870000000000005,48.83,10.7
3,15,3,492,492,61.36,50.45,10.1
3,16,3,293,293,71.99,59.89,8.1
3,17,3,92,92,83.12,76.67,6.5
3,18,3,0,0,94.63,84.21000000000001,3.0
3,5,3,0,0,95.53,84.29,-2.8000000000000003
3,6,3,82,82,83.99,76.88,-0.5
3,7,3,285,285,72.81,65.53,2.4000000000000004
3,8,3,491,491,62.08,56.88,5.4
3,9,3,666,666,52.41,51.36,7.9
3,10,3,787,787,44.66,48.57,9.5
3,11,3,854,854,40.1,47.66,10.5
3,12,3,857,857,39.89,46.9,11.1
3,13,3,786,790,44.09,46.24,11.6
3,14,3,617,669,51.59,46.59,11.8
3,15,3,462,495,61.13,48.68,11.3
3,16,3,262,291,71.78,61.11,9.5
3,17,3,32,92,82.93,77.34,8.1
3,18,3,0,0,94.43,78.22,5.4
3,5,3,0,0,95.22,91.94,4.1000000000000005
3,6,3,6,66,83.69,89.74,5.2
3,7,3,12,242,72.49,89.42,5.9
3,8,3,76,433,61.75,88.58,6.800000000000001
