month,day,hour,seasons,diff_ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
4,24,8,3,285.0,598,52.33,76.99,10.9
4,24,9,3,55.0,755,41.9,63.64,13.3
4,24,10,3,146.0,867,33.2,51.24,15.5
4,24,11,3,-260.0,915,28.1,48.07,17.0
4,24,12,3,93.0,900,28.69,52.3,17.8
4,24,13,3,-237.0,829,34.660000000000004,57.02,18.3
4,24,14,3,-79.0,704,43.8,62.190000000000005,18.2
4,24,15,3,-2.0,535,54.42,68.39,17.3
4,24,16,3,-85.0,343,65.65,77.44,15.9
4,24,17,3,-29.0,155,76.99,84.69,15.2
4,25,5,3,-30.0,40,85.76,97.83,10.8
4,25,6,3,80.0,203,74.63,90.85,12.4
4,25,7,3,129.0,396,63.26,86.17,13.9
4,25,8,3,176.0,580,52.08,83.15,15.1
4,25,9,3,180.0,733,41.62,80.66,15.9
4,25,10,3,52.0,842,32.89,77.26,16.900000000000002
4,25,11,3,-136.0,898,27.77,75.2,17.6
4,25,12,3,-91.0,894,28.38,73.71000000000001,18.1
4,25,13,3,-24.0,828,34.410000000000004,73.23,18.2
4,25,14,3,-62.0,710,43.59,73.41,18.2
4,25,15,3,-97.0,549,54.24,74.85000000000001,18.0
4,25,16,3,-39.0,360,65.48,80.66,17.400000000000002
4,25,17,3,-90.0,167,76.82000000000001,86.34,16.900000000000002
4,26,5,3,-63.0,49,85.52,95.05,8.1
4,26,6,3,195.0,236,74.39,82.16,9.4
4,26,7,3,217.0,453,63.02,65.59,11.2
4,26,8,3,195.0,648,51.83,53.08,12.8
4,26,9,3,154.0,802,41.36,46.62,14.1
4,26,10,3,117.0,919,32.59,43.91,15.1
4,26,11,3,53.0,972,27.45,42.38,16.0
4,26,12,3,-7.0,965,28.08,41.59,16.6
4,26,13,3,-68.0,897,34.160000000000004,41.9,16.8
4,26,14,3,-128.0,769,43.39,42.74,16.6
4,26,15,3,-171.0,598,54.06,43.69,16.1
4,26,16,3,-200.0,398,65.3,46.79,14.9
4,26,17,3,-208.0,190,76.65,51.73,14.1
4,27,5,3,-182.0,48,85.29,87.16,7.1000000000000005
4,27,6,3,10.0,220,74.16,80.86,8.3
4,27,7,3,45.0,419,62.79,74.2,9.7
4,27,8,3,81.0,608,51.59,66.6,10.8
4,27,9,3,-6.0,761,41.1,67.08,10.9
4,27,10,3,51.0,862,32.3,70.74,10.7
4,27,11,3,-77.0,903,27.12,73.44,10.9
4,27,12,3,8.0,884,27.78,75.95,11.6
4,27,13,3,49.0,815,33.910000000000004,79.60000000000001,12.8
4,27,14,3,-97.0,694,43.18,84.52,13.5
4,27,15,3,17.0,532,53.88,89.29,13.4
4,27,16,3,-39.0,347,65.14,95.02,12.9
4,27,17,3,11.0,160,76.48,97.78,12.4
4,28,5,3,-5.0,56,85.05,88.47,-1.2000000000000002
4,28,6,3,185.0,241,73.93,77.52,1.4
4,28,7,3,210.0,451,62.57,62.76,5.0
4,28,8,3,193.0,644,51.36,50.46,7.9
4,28,9,3,157.0,801,40.84,45.17,9.8
4,28,10,3,108.0,909,32.01,41.94,11.1
4,28,11,3,2.0,959,26.81,40.86,12.0
4,28,12,3,23.0,949,27.48,40.43,12.8
4,28,13,3,-398.0,876,33.67,40.89,13.4
4,28,14,3,117.0,750,42.98,42.38,13.5
4,28,15,3,-103.0,581,53.7,45.27,13.1
4,28,16,3,-329.0,386,64.97,50.41,12.1
4,28,17,3,-97.0,186,76.3,58.67,11.4
4,29,5,3,-119.0,44,84.83,91.41,8.200000000000001
4,29,6,3,6.0,204,73.72,91.15,8.8
4,29,7,3,12.0,391,62.34,90.82,9.5
4,29,8,3,15.0,566,51.13,90.77,10.4
4,29,9,3,38.0,712,40.59,90.88,11.4
4,29,10,3,44.0,829,31.72,88.19,12.8
4,29,11,3,266.0,892,26.49,83.10000000000001,14.9
4,29,12,3,122.0,894,27.19,76.92,17.0
4,29,13,3,-19.0,836,33.43,72.22,18.5
4,29,14,3,-322.0,718,42.79,70.84,19.1
4,29,15,3,-89.0,555,53.53,72.22,18.7
4,29,16,3,59.0,364,64.8,76.76,17.400000000000002
4,29,17,3,-110.0,173,76.14,80.64,16.6
4,30,5,3,-17.0,45,84.61,99.4,8.700000000000001
4,30,6,3,10.0,210,73.5,94.44,8.5
4,30,7,3,16.0,399,62.13,85.79,9.3
4,30,8,3,11.0,581,50.9,80.79,10.5
4,30,9,3,65.0,733,40.34,77.0,11.7
4,30,10,3,-9.0,831,31.44,76.39,12.8
4,30,11,3,-20.0,872,26.19,79.01,13.6
4,30,12,3,-3.0,857,26.9,82.11,14.4
4,30,13,3,-10.0,787,33.2,86.33,15.1
4,30,14,3,179.0,671,42.59,90.69,15.5
4,30,15,3,86.0,520,53.36,93.56,15.9
4,30,16,3,-286.0,343,64.64,96.41,16.1
4,30,17,3,-27.0,162,75.97,99.01,16.1
5,1,5,3,7.0,55,84.4,100.0,16.0
5,1,6,3,24.0,222,73.29,100.0,15.5
5,1,7,3,-6.0,420,61.92,100.0,14.8
5,1,8,3,177.0,608,50.68,94.49,14.5
5,1,9,3,338.0,767,40.1,81.57000000000001,15.6
5,1,10,3,174.0,880,31.17,75.99,17.7
5,1,11,3,-7.0,929,25.88,72.64,19.4
5,1,12,3,-226.0,912,26.62,69.29,20.4
5,1,13,3,-147.0,843,32.97,68.93,20.700000000000003
5,1,14,3,66.0,722,42.4,71.04,20.4
5,1,15,3,-228.0,560,53.18,74.5,19.8
5,1,16,3,10.0,372,64.47,79.25,19.1
5,1,17,3,-110.0,181,75.8,83.07000000000001,18.8
5,2,5,3,-84.0,55,84.19,99.74,14.9
5,2,6,3,6.0,219,73.08,98.0,15.5
5,2,7,3,9.0,412,61.71,95.01,16.5
5,2,8,3,311.0,594,50.47,93.39,17.7
5,2,9,3,-98.0,741,39.87,94.04,18.2
5,2,10,3,-58.0,847,30.9,94.87,18.1
5,2,11,3,-77.0,900,25.58,93.29,17.7
5,2,12,3,19.0,891,26.34,88.47,17.3
5,2,13,3,-5.0,825,32.74,86.88,16.7
5,2,14,3,-15.0,709,42.21,86.85000000000001,15.7
5,2,15,3,156.0,549,53.01,88.10000000000001,14.8
5,2,16,3,-107.0,365,64.31,90.25,14.0
5,2,17,3,-98.0,177,75.64,90.16,13.6
5,3,5,3,12.0,65,83.98,90.68,6.7
5,3,6,3,51.0,243,72.87,83.14,8.6
5,3,7,3,188.0,442,61.51,74.60000000000001,10.7
5,3,8,3,225.0,627,50.26,69.73,12.4
5,3,9,3,-220.0,780,39.64,66.96000000000001,13.8
5,3,10,3,27.0,886,30.63,64.63,15.1
5,3,11,3,110.0,933,25.29,63.43,16.0
5,3,12,3,-52.0,918,26.06,62.68,16.6
5,3,13,3,149.0,850,32.51,62.79,16.7
5,3,14,3,-74.0,730,42.02,63.98,16.3
5,3,15,3,-84.0,570,52.85,66.1,15.5
5,3,16,3,-43.0,382,64.15,70.23,14.5
5,3,17,3,-211.0,189,75.47,74.64,13.9
5,4,5,3,-67.0,69,83.77,92.17,5.800000000000001
5,4,6,3,152.0,250,72.68,85.07000000000001,7.4
5,4,7,3,228.0,455,61.31,77.72,9.7
5,4,8,3,194.0,647,50.05,69.01,12.0
5,4,9,3,44.0,804,39.41,62.3,13.9
5,4,10,3,75.0,914,30.37,57.61,15.4
5,4,11,3,85.0,964,25.0,54.55,16.6
5,4,12,3,81.0,954,25.79,53.46,17.3
5,4,13,3,-101.0,887,32.29,53.05,17.7
5,4,14,3,-132.0,766,41.84,53.03,17.8
5,4,15,3,-172.0,599,52.68,54.07,17.5
5,4,16,3,-148.0,404,63.99,58.67,16.5
5,4,17,3,-209.0,202,75.31,66.42,15.9
5,5,5,3,-104.0,72,83.57000000000001,62.25,8.5
5,5,6,3,198.0,255,72.48,65.15,10.7
5,5,7,3,202.0,457,61.120000000000005,56.89,13.4
5,5,8,3,186.0,643,49.85,52.32,16.8
5,5,9,3,146.0,794,39.19,45.08,19.1
5,5,10,3,27.0,895,30.12,43.91,20.3
5,5,11,3,127.0,943,24.71,44.69,21.1
5,5,12,3,-13.0,933,25.52,46.2,21.5
5,5,13,3,-108.0,864,32.07,47.96,21.6
5,5,14,3,-147.0,745,41.66,50.22,21.5
5,5,15,3,-98.0,583,52.52,53.47,21.200000000000003
5,5,16,3,-201.0,395,63.83,57.17,20.4
5,5,17,3,-184.0,200,75.15,64.99,19.700000000000003
5,6,5,3,-141.0,73,83.38,84.61,11.8
5,6,6,3,182.0,251,72.29,80.12,14.1
5,6,7,3,214.0,448,60.93,75.33,16.900000000000002
5,6,8,3,108.0,629,49.66,71.77,19.4
5,6,9,3,50.0,776,38.98,67.93,20.5
5,6,10,3,117.0,878,29.87,67.82000000000001,20.9
5,6,11,3,-32.0,923,24.43,67.45,21.4
5,6,12,3,-26.0,907,25.26,68.23,21.6
5,6,13,3,-436.0,840,31.85,70.57000000000001,21.4
5,6,14,3,473.0,723,41.47,73.23,21.1
5,6,15,3,-135.0,566,52.35,75.4,20.9
5,6,16,3,-188.0,382,63.67,78.57000000000001,20.6
5,6,17,3,-187.0,191,74.99,82.56,20.4
5,7,5,3,-168.0,71,83.19,92.49,8.6
5,7,6,3,45.0,243,72.11,86.76,10.0
5,7,7,3,115.0,435,60.75,82.19,11.9
5,7,8,3,38.0,611,49.47,79.22,13.7
5,7,9,3,38.0,752,38.77,76.95,15.3
5,7,10,3,-20.0,852,29.63,76.14,16.5
5,7,11,3,87.0,898,24.16,75.48,17.400000000000002
5,7,12,3,-72.0,886,25.0,75.04,18.0
5,7,13,3,57.0,819,31.64,75.69,18.1
5,7,14,3,-63.0,702,41.3,77.66,17.6
5,7,15,3,-125.0,545,52.19,80.79,16.6
5,7,16,3,-80.0,365,63.52,85.25,15.2
5,7,17,3,67.0,182,74.83,84.73,14.5
5,8,5,3,-65.0,68,83.0,92.4,10.1
5,8,6,3,29.0,238,71.93,87.77,11.5
5,8,7,3,222.0,432,60.57,81.46000000000001,13.4
5,8,8,3,160.0,618,49.29,74.66,15.7
5,8,9,3,192.0,773,38.57,69.15,18.2
5,8,10,3,-22.0,876,29.39,66.01,20.8
5,8,11,3,147.0,919,23.89,65.46000000000001,22.9
5,8,12,3,-44.0,906,24.74,67.82000000000001,23.8
5,8,13,3,-138.0,841,31.43,71.22,23.700000000000003
5,8,14,3,11.0,726,41.12,72.87,23.9
5,8,15,3,-272.0,568,52.04,75.09,23.9
5,8,16,3,-169.0,383,63.36,78.63,23.200000000000003
5,8,17,3,-59.0,194,74.67,81.58,22.6
5,9,5,3,-80.0,78,82.83,99.16,17.6
5,9,6,3,66.0,254,71.76,99.04,17.5
5,9,7,3,30.0,449,60.4,96.26,17.1
5,9,8,3,46.0,631,49.11,88.59,16.7
5,9,9,3,173.0,782,38.37,82.16,16.400000000000002
5,9,10,3,29.0,889,29.16,77.67,16.5
5,9,11,3,2.0,943,23.62,74.58,16.8
5,9,12,3,-126.0,938,24.49,72.9,17.0
5,9,13,3,186.0,874,31.22,72.99,16.6
5,9,14,3,-4.0,758,40.95,73.69,15.7
5,9,15,3,-65.0,599,51.88,74.84,14.5
5,9,16,3,30.0,411,63.21,77.09,13.0
5,9,17,3,-296.0,214,74.52,76.2,12.1
5,10,5,3,-78.0,90,82.64,91.15,6.0
5,10,6,3,67.0,281,71.59,79.66,7.9
5,10,7,3,281.0,485,60.23,67.09,9.6
5,10,8,3,235.0,674,48.93,61.71,11.0
5,10,9,3,114.0,829,38.18,59.04,12.3
5,10,10,3,18.0,935,28.94,57.24,13.6
5,10,11,3,-33.0,984,23.36,56.68,14.7
5,10,12,3,-28.0,973,24.24,56.78,15.4
5,10,13,3,-97.0,904,31.02,56.46,15.9
5,10,14,3,-185.0,781,40.78,57.14,15.9
5,10,15,3,-45.0,616,51.72,57.8,15.6
5,10,16,3,-3.0,423,63.06,59.46,15.0
5,10,17,3,-153.0,223,74.36,63.03,14.6
5,11,5,3,-164.0,86,82.47,85.24,6.2
5,11,6,3,80.0,268,71.42,79.2,7.4
5,11,7,3,-29.0,465,60.07,74.72,8.9
5,11,8,3,18.0,650,48.77,69.33,9.9
5,11,9,3,-11.0,803,37.99,67.85,10.5
5,11,10,3,9.0,909,28.72,69.31,10.6
5,11,11,3,37.0,959,23.1,71.79,10.5
5,11,12,3,15.0,949,24.0,73.68,10.5
5,11,13,3,27.0,881,30.82,73.45,10.8
5,11,14,3,-60.0,761,40.61,74.83,10.8
5,11,15,3,-66.0,598,51.57,76.52,10.4
5,11,16,3,110.0,407,62.91,80.34,9.7
5,11,17,3,-122.0,212,74.21000000000001,83.94,9.3
5,12,5,3,12.0,86,82.31,94.03,6.0
5,12,6,3,31.0,267,71.26,87.76,7.1000000000000005
5,12,7,3,90.0,467,59.91,78.8,8.700000000000001
5,12,8,3,-23.0,654,48.6,71.45,10.4
5,12,9,3,16.0,806,37.81,66.63,11.9
5,12,10,3,92.0,912,28.51,65.12,12.9
5,12,11,3,-21.0,957,22.86,65.74,13.3
5,12,12,3,24.0,944,23.76,67.86,13.0
5,12,13,3,16.0,875,30.62,70.2,12.4
5,12,14,3,-187.0,754,40.44,73.18,11.9
5,12,15,3,-4.0,588,51.42,76.8,11.3
5,12,16,3,-32.0,399,62.76,81.05,10.5
5,12,17,3,-23.0,206,74.06,83.7,10.1
5,13,5,3,73.0,94,82.15,93.87,6.0
5,13,6,3,190.0,284,71.11,83.95,8.3
5,13,7,3,207.0,491,59.76,72.57000000000001,11.1
5,13,8,3,189.0,680,48.45,60.92,13.4
5,13,9,3,155.0,835,37.64,54.39,14.9
5,13,10,3,105.0,940,28.3,51.870000000000005,16.0
5,13,11,3,50.0,990,22.61,50.66,16.900000000000002
5,13,12,3,-13.0,977,23.52,50.64,17.400000000000002
5,13,13,3,-69.0,908,30.43,50.99,17.6
5,13,14,3,-301.0,785,40.28,51.97,17.5
5,13,15,3,-222.0,620,51.27,53.47,17.1
5,13,16,3,-66.0,426,62.620000000000005,57.2,16.400000000000002
5,13,17,3,-110.0,226,73.91,62.84,15.9
5,14,5,3,-121.0,94,81.99,79.08,9.7
5,14,6,3,181.0,278,70.96000000000001,73.99,12.0
5,14,7,3,134.0,477,59.61,65.51,14.6
5,14,8,3,127.0,659,48.3,56.74,16.7
5,14,9,3,69.0,808,37.47,52.81,17.5
5,14,10,3,231.0,912,28.1,50.28,17.900000000000002
5,14,11,3,-308.0,964,22.37,47.63,18.9
5,14,12,3,-95.0,957,23.29,46.88,19.9
5,14,13,3,132.0,892,30.24,47.67,20.200000000000003
5,14,14,3,70.0,773,40.12,49.1,20.1
5,14,15,3,-118.0,608,51.120000000000005,51.5,19.6
5,14,16,3,-162.0,417,62.47,57.27,18.5
5,14,17,3,-307.0,222,73.76,64.06,17.8
5,15,5,3,48.0,90,81.84,92.25,12.0
5,15,6,3,179.0,269,70.82000000000001,85.10000000000001,14.3
5,15,7,3,196.0,465,59.47,76.71000000000001,16.6
5,15,8,3,183.0,648,48.15,69.27,18.7
5,15,9,3,152.0,800,37.31,64.78,20.3
5,15,10,3,105.0,905,27.9,61.620000000000005,21.6
5,15,11,3,-139.0,959,22.14,59.11,22.6
5,15,12,3,132.0,951,23.07,56.6,23.4
5,15,13,3,-28.0,886,30.06,54.73,23.9
5,15,14,3,-172.0,769,39.96,54.42,24.0
5,15,15,3,-175.0,609,50.98,55.11,23.8
5,15,16,3,-106.0,422,62.33,57.41,23.3
5,15,17,3,-207.0,227,73.61,60.41,23.0
5,16,5,3,-151.0,97,81.69,93.83,14.5
5,16,6,3,163.0,276,70.68,86.2,17.0
5,16,7,3,179.0,470,59.34,80.92,19.8
5,16,8,3,163.0,645,48.01,75.17,22.200000000000003
5,16,9,3,99.0,784,37.15,71.43,23.9
5,16,10,3,18.0,879,27.72,69.58,25.200000000000003
5,16,11,3,-27.0,924,21.91,69.06,26.200000000000003
5,16,12,3,17.0,917,22.85,69.53,27.1
5,16,13,3,-305.0,856,29.87,71.21000000000001,27.3
5,16,14,3,-152.0,743,39.81,74.47,26.8
5,16,15,3,372.0,590,50.84,80.01,25.9
5,16,16,3,-177.0,409,62.190000000000005,84.4,25.0
5,16,17,3,-190.0,219,73.47,85.43,24.5
5,17,5,3,-185.0,93,81.56,98.13,19.0
5,17,6,3,17.0,268,70.55,95.28,20.0
5,17,7,3,145.0,458,59.21,89.91,21.700000000000003
5,17,8,3,-23.0,635,47.88,84.07000000000001,23.6
5,17,9,3,-59.0,783,37.0,79.54,24.700000000000003
5,17,10,3,230.0,889,27.53,78.24,25.200000000000003
5,17,11,3,31.0,937,21.69,80.16,25.0
5,17,12,3,160.0,924,22.63,82.94,24.5
5,17,13,3,-2.0,857,29.69,84.99,23.700000000000003
5,17,14,3,95.0,740,39.65,85.21000000000001,23.0
5,17,15,3,-176.0,585,50.69,84.86,22.3
5,17,16,3,-127.0,404,62.05,87.31,21.3
5,17,17,3,-179.0,217,73.32000000000001,88.42,20.6
5,18,5,3,-55.0,101,81.42,95.32,19.200000000000003
5,18,6,3,193.0,284,70.42,89.41,21.0
5,18,7,3,193.0,477,59.08,82.84,23.0
5,18,8,3,167.0,648,47.75,75.46000000000001,24.6
5,18,9,3,104.0,781,36.86,70.34,25.4
5,18,10,3,-17.0,866,27.36,70.55,25.4
5,18,11,3,-173.0,908,21.48,73.99,25.3
5,18,12,3,-400.0,903,22.42,77.97,25.0
5,18,13,3,-70.0,839,29.52,81.36,24.700000000000003
5,18,14,3,184.0,732,39.5,83.15,24.5
5,18,15,3,145.0,586,50.56,83.5,24.4
5,18,16,3,-90.0,410,61.92,82.03,24.1
5,18,17,3,-112.0,224,73.18,80.23,23.8
5,19,5,3,-165.0,98,81.29,95.32,19.200000000000003
5,19,6,3,16.0,281,70.29,94.93,19.6
5,19,7,3,33.0,483,58.96,86.75,19.9
5,19,8,3,119.0,670,47.62,75.28,20.5
5,19,9,3,259.0,820,36.72,66.46000000000001,21.5
5,19,10,3,-37.0,921,27.19,62.45,22.200000000000003
5,19,11,3,489.0,964,21.27,61.46,22.6
5,19,12,3,20.0,949,22.21,61.83,22.8
5,19,13,3,-397.0,881,29.35,63.39,22.700000000000003
5,19,14,3,173.0,763,39.36,64.31,22.4
5,19,15,3,-195.0,607,50.42,66.19,21.700000000000003
5,19,16,3,-255.0,425,61.78,70.42,20.5
5,19,17,3,-42.0,233,73.04,72.64,19.8
5,20,5,3,-139.0,110,81.16,83.26,7.2
5,20,6,3,-4.0,299,70.17,74.79,8.200000000000001
5,20,7,3,38.0,500,58.85,68.68,9.6
5,20,8,3,122.0,686,47.5,65.82000000000001,10.9
5,20,9,3,27.0,836,36.59,64.06,12.1
5,20,10,3,112.0,941,27.02,63.3,13.1
5,20,11,3,71.0,990,21.07,62.83,13.9
5,20,12,3,-57.0,979,22.01,62.47,14.6
5,20,13,3,220.0,910,29.18,62.98,14.9
5,20,14,3,-174.0,791,39.21,64.23,14.7
5,20,15,3,-106.0,630,50.28,66.09,14.1
5,20,16,3,-108.0,441,61.65,68.78,13.3
5,20,17,3,-115.0,243,72.91,72.38,12.8
5,21,5,3,-108.0,102,81.04,90.64,7.800000000000001
5,21,6,3,3.0,273,70.06,90.28,8.4
5,21,7,3,88.0,455,58.74,87.44,9.2
5,21,8,3,-25.0,627,47.39,82.96000000000001,10.1
5,21,9,3,73.0,774,36.46,78.97,11.0
5,21,10,3,27.0,876,26.87,74.97,12.1
5,21,11,3,32.0,923,20.87,72.25,13.1
5,21,12,3,25.0,914,21.81,71.5,13.9
5,21,13,3,72.0,852,29.01,71.94,14.4
5,21,14,3,-123.0,742,39.07,72.04,14.8
5,21,15,3,2.0,590,50.15,72.61,15.1
5,21,16,3,-84.0,409,61.51,75.78,14.7
5,21,17,3,-1.0,221,72.77,78.22,14.3
5,22,5,3,13.0,114,80.93,97.1,16.5
5,22,6,3,187.0,301,69.96000000000001,94.44,18.5
5,22,7,3,202.0,503,58.64,87.92,20.0
5,22,8,3,183.0,686,47.29,75.96000000000001,21.700000000000003
5,22,9,3,132.0,834,36.34,65.2,23.3
5,22,10,3,116.0,934,26.72,59.620000000000005,24.6
5,22,11,3,41.0,975,20.68,57.72,25.5
5,22,12,3,-20.0,959,21.62,57.370000000000005,26.1
5,22,13,3,-78.0,893,28.85,58.17,26.200000000000003
5,22,14,3,-100.0,777,38.93,59.77,26.0
5,22,15,3,-157.0,620,50.02,63.41,25.3
5,22,16,3,-184.0,436,61.39,69.28,24.200000000000003
5,22,17,3,-194.0,242,72.64,73.93,23.5
5,23,5,3,-145.0,112,80.82000000000001,94.65,16.900000000000002
5,23,6,3,57.0,304,69.85000000000001,85.24,17.7
5,23,7,3,253.0,503,58.54,74.64,19.1
5,23,8,3,170.0,683,47.18,64.36,20.200000000000003
5,23,9,3,126.0,829,36.23,59.17,21.1
5,23,10,3,183.0,932,26.58,56.23,22.0
5,23,11,3,76.0,979,20.49,54.72,22.8
5,23,12,3,-55.0,970,21.43,54.68,23.3
5,23,13,3,-2.0,905,28.69,55.73,23.5
5,23,14,3,-116.0,789,38.79,57.02,23.5
5,23,15,3,-159.0,630,49.89,59.49,23.200000000000003
5,23,16,3,-188.0,442,61.26,63.41,22.5
5,23,17,3,-212.0,248,72.51,69.78,22.0
5,24,5,3,-174.0,98,80.71000000000001,90.79,16.7
5,24,6,3,21.0,269,69.76,89.84,17.5
5,24,7,3,45.0,461,58.44,86.64,19.0
5,24,8,3,198.0,644,47.09,82.47,21.0
5,24,9,3,177.0,792,36.12,79.18,23.0
5,24,10,3,189.0,893,26.44,77.63,24.8
5,24,11,3,64.0,939,20.32,76.75,26.200000000000003
5,24,12,3,-158.0,929,21.25,75.58,27.1
5,24,13,3,-512.0,866,28.54,75.87,27.4
5,24,14,3,216.0,752,38.66,78.73,27.3
5,24,15,3,6.0,598,49.76,84.27,26.8
5,24,16,3,69.0,420,61.13,89.81,26.0
5,24,17,3,-137.0,234,72.38,89.47,25.6
5,25,5,3,-178.0,98,80.61,99.05,21.4
5,25,6,3,61.0,267,69.67,97.68,21.8
5,25,7,3,184.0,454,58.36,94.75,22.6
5,25,8,3,-197.0,634,47.0,91.51,23.5
5,25,9,3,422.0,785,36.02,87.60000000000001,24.200000000000003
5,25,10,3,102.0,895,26.31,83.73,25.0
5,25,11,3,186.0,956,20.15,79.64,25.6
5,25,12,3,94.0,960,21.07,74.24,26.1
5,25,13,3,-7.0,901,28.39,68.8,26.5
5,25,14,3,-269.0,785,38.52,68.0,26.5
5,25,15,3,-7.0,625,49.64,70.44,26.1
5,25,16,3,-186.0,439,61.01,76.79,25.3
5,25,17,3,-193.0,246,72.25,85.97,24.700000000000003
5,26,5,3,-239.0,104,80.52,100.0,20.200000000000003
5,26,6,3,32.0,276,69.58,98.84,20.9
5,26,7,3,35.0,464,58.27,94.67,21.6
5,26,8,3,74.0,640,46.91,90.44,22.200000000000003
5,26,9,3,81.0,786,35.92,87.93,22.5
5,26,10,3,202.0,889,26.18,83.65,22.6
5,26,11,3,356.0,941,19.98,78.08,22.700000000000003
5,26,12,3,-261.0,936,20.9,74.58,23.0
5,26,13,3,15.0,878,28.24,71.69,23.5
5,26,14,3,-93.0,771,38.39,69.85000000000001,24.0
5,26,15,3,98.0,621,49.52,69.57000000000001,24.1
5,26,16,3,-164.0,441,60.89,70.84,23.8
5,26,17,3,-152.0,250,72.12,74.63,23.5
5,27,5,3,-131.0,110,80.43,96.33,17.900000000000002
5,27,6,3,169.0,280,69.5,93.72,19.0
5,27,7,3,177.0,457,58.2,92.02,20.1
5,27,8,3,126.0,627,46.84,88.45,21.3
5,27,9,3,1.0,772,35.83,82.71000000000001,22.700000000000003
5,27,10,3,-2.0,876,26.07,77.96000000000001,24.0
5,27,11,3,130.0,918,19.82,75.91,25.200000000000003
5,27,12,3,-33.0,906,20.73,74.82000000000001,26.200000000000003
5,27,13,3,-77.0,860,28.1,75.17,26.6
5,27,14,3,-171.0,749,38.27,78.61,26.3
5,27,15,3,-309.0,595,49.4,84.10000000000001,25.5
5,27,16,3,143.0,415,60.77,88.16,24.8
5,27,17,3,-150.0,229,72.0,89.56,24.5
5,28,5,3,4.0,107,80.35000000000001,99.63,20.8
5,28,6,3,25.0,279,69.42,96.12,21.1
5,28,7,3,118.0,465,58.13,90.46,21.8
5,28,8,3,62.0,631,46.76,85.21000000000001,22.8
5,28,9,3,62.0,765,35.75,84.44,23.6
5,28,10,3,445.0,870,25.96,83.86,24.4
5,28,11,3,-331.0,926,19.67,81.97,25.200000000000003
5,28,12,3,-176.0,923,20.57,79.96000000000001,25.9
5,28,13,3,-64.0,862,27.95,77.94,26.4
5,28,14,3,18.0,748,38.14,78.3,26.4
5,28,15,3,34.0,596,49.28,82.99,25.9
5,28,16,3,-42.0,420,60.65,87.22,25.1
5,28,17,3,-90.0,236,71.88,92.45,24.6
5,29,5,3,-116.0,109,80.27,100.0,20.5
5,29,6,3,47.0,288,69.35000000000001,98.01,21.1
5,29,7,3,225.0,483,58.06,94.82,21.9
5,29,8,3,193.0,668,46.69,87.71000000000001,22.8
5,29,9,3,263.0,820,35.67,81.03,23.9
5,29,10,3,-98.0,925,25.85,76.36,25.0
5,29,11,3,-168.0,974,19.52,73.82000000000001,25.6
5,29,12,3,184.0,963,20.41,72.61,25.8
5,29,13,3,-64.0,898,27.82,72.09,25.8
5,29,14,3,-18.0,780,38.02,72.92,25.5
5,29,15,3,-162.0,624,49.17,74.69,24.9
5,29,16,3,-56.0,440,60.54,80.26,24.3
5,29,17,3,-314.0,249,71.76,79.57000000000001,23.9
5,30,5,3,-13.0,118,80.2,97.54,18.5
5,30,6,3,230.0,301,69.29,91.84,19.6
5,30,7,3,194.0,495,58.0,80.18,20.8
5,30,8,3,-258.0,670,46.63,70.89,22.0
5,30,9,3,247.0,811,35.59,66.83,23.0
5,30,10,3,206.0,912,25.75,64.81,23.9
5,30,11,3,200.0,962,19.39,65.07000000000001,24.4
5,30,12,3,21.0,956,20.26,65.92,24.8
5,30,13,3,-150.0,891,27.69,67.45,24.9
5,30,14,3,-32.0,765,37.9,69.52,24.5
5,30,15,3,-325.0,598,49.05,73.21000000000001,23.6
5,30,16,3,-229.0,423,60.42,80.29,22.200000000000003
5,30,17,3,-36.0,240,71.65,83.44,21.5
5,31,5,3,-27.0,112,80.13,94.95,16.8
5,31,6,3,173.0,285,69.23,90.07000000000001,18.5
5,31,7,3,183.0,468,57.94,83.43,20.4
5,31,8,3,168.0,636,46.57,76.38,22.1
5,31,9,3,140.0,776,35.53,70.64,23.5
5,31,10,3,98.0,874,25.66,66.72,24.5
5,31,11,3,26.0,900,19.25,64.26,25.200000000000003
5,31,12,3,-36.0,864,20.11,62.96,25.5
5,31,13,3,-56.0,808,27.56,63.23,25.700000000000003
5,31,14,3,-109.0,699,37.79,64.88,25.6
5,31,15,3,-145.0,554,48.94,68.03,25.200000000000003
5,31,16,3,-194.0,385,60.31,72.83,24.4
5,31,17,3,-180.0,209,71.54,76.95,23.8
6,1,5,0,-101.0,94,80.07000000000001,95.79,17.400000000000002
6,1,6,0,157.0,261,69.17,90.83,18.7
6,1,7,0,205.0,441,57.89,85.11,20.8
6,1,8,0,172.0,613,46.52,79.23,23.1
6,1,9,0,117.0,757,35.47,71.83,24.8
6,1,10,0,128.0,858,25.58,66.62,25.8
6,1,11,0,23.0,908,19.13,64.42,26.3
6,1,12,0,-213.0,901,19.97,63.440000000000005,26.6
6,1,13,0,-91.0,840,27.43,63.46,26.6
6,1,14,0,26.0,735,37.67,64.91,26.200000000000003
6,1,15,0,-89.0,589,48.84,68.16,25.6
6,1,16,0,-119.0,416,60.21,75.52,24.6
6,1,17,0,-167.0,235,71.43,82.56,24.0
6,2,5,0,-118.0,110,80.01,92.69,14.0
6,2,6,0,179.0,289,69.12,82.65,15.6
