Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1780285,-,-,-,-2.43,-54.74,-4,15,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2020,1,10,10,30,932,932,21.400000000000002,26.93,0.16,1.6,5.2,54,56.46,31.1,1007,N/A
2020,1,10,11,30,602,991,21.1,19.93,0.16,1.4000000000000001,5.2,53,53.27,31.8,1006,N/A
2020,1,10,12,30,616,974,20.900000000000002,22.21,0.16,1.2000000000000002,5.2,55,51.26,32.2,1005,N/A
2020,1,10,13,30,880,880,20.700000000000003,31.84,0.16,1,5.2,61,50.46,32.300000000000004,1004,N/A
2020,1,10,14,30,717,717,20.6,44.230000000000004,0.16,0.9,5.2,67,50.19,32.300000000000004,1004,N/A
2020,1,10,15,30,505,505,20.6,57.59,0.16,0.9,5.1000000000000005,72,50.69,32.1,1004,N/A
2020,1,10,16,30,265,265,20.8,71.33,0.16,0.9,5.1000000000000005,77,53.34,31.400000000000002,1004,N/A
2020,1,10,17,30,49,49,21.900000000000002,85.12,0.16,1.1,5.1000000000000005,81,60.67,30.400000000000002,1005,N/A
2020,1,10,18,30,0,0,22.900000000000002,99.15,0.16,1.3,5.1000000000000005,85,67.58,29.5,1005,N/A
2020,1,10,19,30,0,0,22.900000000000002,112.87,0.16,1.5,5.1000000000000005,86,69.07000000000001,29.200000000000003,1005,N/A
2020,1,10,20,30,0,0,23.200000000000003,126.2,0.16,1.6,5.1000000000000005,86,72.94,28.5,1006,N/A
2020,1,10,21,30,0,0,23.5,138.71,0.16,1.6,5.2,83,76.71000000000001,28,1006,N/A
2020,1,10,22,30,0,0,23.8,149.3,0.16,1.5,5.2,78,79.88,27.6,1005,N/A
2020,1,10,23,30,0,0,24.1,155.33,0.16,1.5,5.2,71,82.61,27.3,1005,N/A
2020,1,11,0,30,0,0,24.3,153.46,0.16,1.5,5.2,67,85.05,27,1004,N/A
2020,1,11,1,30,0,0,24.400000000000002,144.93,0.16,1.6,5.2,67,86.74,26.8,1003,N/A
2020,1,11,2,30,0,0,24.6,133.28,0.16,1.7000000000000002,5.2,69,88.59,26.6,1003,N/A
2020,1,11,3,30,0,0,24.6,120.32000000000001,0.16,1.6,5.2,70,90.08,26.400000000000002,1003,N/A
2020,1,11,4,30,0,0,24.700000000000003,106.77,0.16,1.6,5.300000000000001,68,91.87,26.1,1004,N/A
2020,1,11,5,30,0,0,24.6,92.96000000000001,0.16,1.6,5.300000000000001,63,91.58,26.1,1005,N/A
2020,1,11,6,30,60,132,24.5,78.97,0.16,1.7000000000000002,5.4,54,88.05,26.6,1006,N/A
2020,1,11,7,30,110,366,23.8,65.15,0.16,1.8,5.4,44,78.67,27.900000000000002,1007,N/A
2020,1,11,8,30,597,597,22.6,51.52,0.16,1.8,5.300000000000001,39,66.99,29.400000000000002,1007,N/A
2020,1,11,9,30,789,789,21.700000000000003,38.45,0.16,1.7000000000000002,5.2,40,58.61,30.700000000000003,1007,N/A
2020,1,11,10,30,925,925,21.1,26.89,0.16,1.5,5.1000000000000005,41,53.35,31.700000000000003,1006,N/A
2020,1,11,11,30,990,990,20.5,19.8,0.16,1.4000000000000001,5,41,49.28,32.5,1005,N/A
2020,1,11,12,30,974,974,19.900000000000002,22.03,0.16,1.2000000000000002,4.9,42,45.75,33.2,1004,N/A
2020,1,11,13,30,774,880,19.400000000000002,31.68,0.16,1.1,4.9,45,43.29,33.6,1003,N/A
2020,1,11,14,30,717,717,19,44.09,0.16,0.9,4.800000000000001,52,41.97,33.7,1003,N/A
2020,1,11,15,30,507,507,18.8,57.47,0.16,0.9,4.800000000000001,62,41.84,33.5,1003,N/A
2020,1,11,16,30,267,267,19,71.23,0.16,0.9,4.800000000000001,71,44.230000000000004,32.800000000000004,1003,N/A
2020,1,11,17,30,50,50,20.3,85.03,0.16,1,4.800000000000001,80,51.27,31.6,1004,N/A
2020,1,11,18,30,0,0,21.400000000000002,99.08,0.16,1.3,4.800000000000001,88,57.84,30.6,1005,N/A
2020,1,11,19,30,0,0,21.400000000000002,112.81,0.16,1.5,4.800000000000001,92,59.25,30.200000000000003,1005,N/A
2020,1,11,20,30,0,0,21.8,126.17,0.16,1.7000000000000002,4.7,92,63.910000000000004,29.3,1006,N/A
2020,1,11,21,30,0,0,22.200000000000003,138.71,0.16,1.7000000000000002,4.7,91,67.88,28.700000000000003,1006,N/A
2020,1,11,22,30,0,0,22.6,149.36,0.16,1.7000000000000002,4.7,91,72.4,28,1005,N/A
2020,1,11,23,30,0,0,23,155.47,0.16,1.6,4.7,93,76.34,27.5,1005,N/A
2020,1,12,0,30,0,0,23.200000000000003,153.64000000000001,0.16,1.5,4.7,95,79.27,27.1,1004,N/A
2020,1,12,1,30,0,0,23.400000000000002,145.11,0.16,1.5,4.800000000000001,92,81.43,26.8,1003,N/A
2020,1,12,2,30,0,0,23.5,133.43,0.16,1.5,4.800000000000001,86,83.38,26.6,1003,N/A
2020,1,12,3,30,0,0,23.700000000000003,120.45,0.16,1.6,4.800000000000001,80,85.10000000000001,26.400000000000002,1003,N/A
2020,1,12,4,30,0,0,23.8,106.89,0.16,1.6,4.9,75,85.96000000000001,26.3,1004,N/A
2020,1,12,5,30,0,0,23.8,93.06,0.16,1.6,5,70,84.41,26.6,1005,N/A
2020,1,12,6,30,106,138,23.6,79.05,0.16,1.7000000000000002,5,59,78.9,27.6,1006,N/A
2020,1,12,7,30,354,378,22.8,65.21000000000001,0.16,1.9000000000000001,5.1000000000000005,48,69.72,28.900000000000002,1007,N/A
2020,1,12,8,30,424,610,22.200000000000003,51.56,0.16,1.8,5.1000000000000005,48,63.58,29.900000000000002,1008,N/A
2020,1,12,9,30,559,802,21.900000000000002,38.46,0.16,1.6,5.2,53,58.14,31.1,1008,N/A
2020,1,12,10,30,633,930,21.5,26.85,0.16,1.3,5.2,56,53.33,32.2,1007,N/A
2020,1,12,11,30,775,985,21.200000000000003,19.66,0.16,1.3,5.2,53,49.61,33.1,1006,N/A
2020,1,12,12,30,642,973,20.8,21.85,0.16,1.2000000000000002,5.1000000000000005,48,47.24,33.6,1005,N/A
2020,1,12,13,30,780,884,20.400000000000002,31.51,0.16,1.1,5.1000000000000005,45,45.230000000000004,33.9,1004,N/A
2020,1,12,14,30,406,726,20,43.95,0.16,1.1,5.1000000000000005,46,44.42,33.800000000000004,1003,N/A
2020,1,12,15,30,284,515,19.700000000000003,57.35,0.16,1,5.2,55,44.660000000000004,33.4,1003,N/A
2020,1,12,16,30,119,275,19.8,71.12,0.16,1.1,5.2,66,47.21,32.5,1004,N/A
2020,1,12,17,30,18,54,20.8,84.94,0.16,1.3,5.2,76,53.53,31.400000000000002,1005,N/A
2020,1,12,18,30,0,0,21.6,99.01,0.16,1.5,5.300000000000001,86,59.26,30.400000000000002,1006,N/A
2020,1,12,19,30,0,0,21.900000000000002,112.76,0.16,1.6,5.300000000000001,91,61.870000000000005,30,1006,N/A
2020,1,12,20,30,0,0,22.200000000000003,126.14,0.16,1.7000000000000002,5.4,104,66.43,29.1,1007,N/A
2020,1,12,21,30,0,0,22.6,138.72,0.16,1.5,5.5,109,70.08,28.6,1007,N/A
2020,1,12,22,30,0,0,23.1,149.43,0.16,1.5,5.5,110,74.25,28.1,1007,N/A
2020,1,12,23,30,0,0,23.400000000000002,155.61,0.16,1.5,5.5,107,78.13,27.6,1006,N/A
2020,1,13,0,30,0,0,23.8,153.83,0.16,1.6,5.5,102,82.72,27,1005,N/A
2020,1,13,1,30,0,0,24.200000000000003,145.28,0.16,1.6,5.5,97,86.97,26.5,1005,N/A
2020,1,13,2,30,0,0,24.400000000000002,133.58,0.16,1.6,5.6000000000000005,91,90.33,26.1,1005,N/A
2020,1,13,3,30,0,0,24.6,120.58,0.16,1.6,5.5,84,92.91,25.8,1005,N/A
2020,1,13,4,30,0,0,24.6,107,0.16,1.5,5.5,79,93.77,25.700000000000003,1005,N/A
2020,1,13,5,30,0,0,24.6,93.16,0.16,1.5,5.5,76,94.41,25.6,1006,N/A
2020,1,13,6,30,44,139,24.700000000000003,79.14,0.16,1.4000000000000001,5.5,73,93.02,25.900000000000002,1007,N/A
2020,1,13,7,30,141,379,24.6,65.28,0.16,1.4000000000000001,5.5,69,89.95,26.400000000000002,1008,N/A
2020,1,13,8,30,132,611,24.1,51.61,0.16,1.5,5.5,67,82.87,27.3,1008,N/A
2020,1,13,9,30,368,804,23.5,38.47,0.16,1.5,5.5,68,74.67,28.400000000000002,1008,N/A
2020,1,13,10,30,746,937,22.700000000000003,26.8,0.16,1.4000000000000001,5.4,70,66.83,29.5,1007,N/A
2020,1,13,11,30,690,998,22,19.52,0.16,1.2000000000000002,5.300000000000001,72,61.17,30.3,1007,N/A
2020,1,13,12,30,983,983,21.400000000000002,21.66,0.16,1.1,5.300000000000001,72,57.02,30.900000000000002,1006,N/A
2020,1,13,13,30,713,889,20.900000000000002,31.34,0.16,1,5.2,74,54.53,31.200000000000003,1005,N/A
2020,1,13,14,30,663,724,20.6,43.81,0.16,1,5.2,75,53.51,31.200000000000003,1004,N/A
2020,1,13,15,30,346,512,20.6,57.230000000000004,0.16,1.1,5.2,77,54.43,30.900000000000002,1004,N/A
2020,1,13,16,30,193,271,21.200000000000003,71.02,0.16,1.2000000000000002,5.2,76,58.18,30.3,1004,N/A
2020,1,13,17,30,41,53,21.900000000000002,84.86,0.16,1.3,5.2,74,63.620000000000005,29.5,1004,N/A
2020,1,13,18,30,0,0,22.400000000000002,98.94,0.16,1.5,5.2,74,68.16,28.900000000000002,1005,N/A
2020,1,13,19,30,0,0,22.700000000000003,112.71000000000001,0.16,1.5,5.2,75,70.66,28.6,1005,N/A
2020,1,13,20,30,0,0,23.1,126.12,0.16,1.7000000000000002,5.300000000000001,83,74.4,28.1,1006,N/A
2020,1,13,21,30,0,0,23.5,138.73,0.16,1.7000000000000002,5.4,89,77.52,27.8,1006,N/A
2020,1,13,22,30,0,0,23.8,149.5,0.16,1.6,5.4,93,80.36,27.5,1006,N/A
2020,1,13,23,30,0,0,24,155.76,0.16,1.5,5.4,95,82.54,27.200000000000003,1006,N/A
2020,1,14,0,30,0,0,24,154.02,0.16,1.4000000000000001,5.4,96,84.68,26.8,1005,N/A
2020,1,14,1,30,0,0,24.1,145.46,0.16,1.4000000000000001,5.300000000000001,97,86.53,26.5,1005,N/A
2020,1,14,2,30,0,0,24.1,133.73,0.16,1.4000000000000001,5.300000000000001,96,87.8,26.3,1004,N/A
2020,1,14,3,30,0,0,24.200000000000003,120.71000000000001,0.16,1.3,5.2,93,89.78,26,1005,N/A
2020,1,14,4,30,0,0,24.200000000000003,107.12,0.16,1.3,5.2,92,91.63,25.700000000000003,1005,N/A
2020,1,14,5,30,0,0,24.3,93.26,0.16,1.3,5.300000000000001,93,90.84,25.900000000000002,1006,N/A
2020,1,14,6,30,135,135,24.3,79.22,0.16,1.3,5.300000000000001,88,86.72,26.700000000000003,1007,N/A
2020,1,14,7,30,375,375,23.6,65.34,0.16,1.4000000000000001,5.300000000000001,76,77.21000000000001,28,1007,N/A
2020,1,14,8,30,423,608,23.1,51.65,0.16,1.4000000000000001,5.2,67,68.97,29.400000000000002,1007,N/A
2020,1,14,9,30,629,802,22.5,38.480000000000004,0.16,1.4000000000000001,5.2,64,62.14,30.6,1007,N/A
2020,1,14,10,30,774,936,21.8,26.75,0.16,1.3,5.1000000000000005,63,55.75,31.700000000000003,1007,N/A
2020,1,14,11,30,736,998,21.1,19.37,0.16,1.3,5.1000000000000005,62,50.7,32.6,1006,N/A
2020,1,14,12,30,717,982,20.5,21.47,0.16,1.2000000000000002,5.1000000000000005,62,47.26,33.2,1005,N/A
2020,1,14,13,30,771,890,20,31.18,0.16,1.2000000000000002,5.1000000000000005,61,44.980000000000004,33.6,1004,N/A
2020,1,14,14,30,640,730,19.8,43.67,0.16,1.1,5.1000000000000005,61,44.46,33.5,1003,N/A
2020,1,14,15,30,377,519,19.6,57.120000000000005,0.16,1.2000000000000002,5.1000000000000005,63,44.93,33.2,1003,N/A
2020,1,14,16,30,182,278,19.900000000000002,70.92,0.16,1.2000000000000002,5.1000000000000005,65,47.74,32.4,1003,N/A
2020,1,14,17,30,36,56,20.900000000000002,84.78,0.16,1.3,5.1000000000000005,67,54.52,31.200000000000003,1003,N/A
2020,1,14,18,30,0,0,21.8,98.87,0.16,1.5,5.1000000000000005,74,61.1,30.1,1004,N/A
2020,1,14,19,30,0,0,22.1,112.66,0.16,1.5,5.1000000000000005,79,63.92,29.700000000000003,1004,N/A
2020,1,14,20,30,0,0,22.5,126.10000000000001,0.16,1.7000000000000002,5,91,69.74,28.6,1005,N/A
2020,1,14,21,30,0,0,22.900000000000002,138.75,0.16,1.6,5,99,73.67,28,1005,N/A
2020,1,14,22,30,0,0,23.3,149.58,0.16,1.5,5,105,77.83,27.5,1005,N/A
2020,1,14,23,30,0,0,23.5,155.92000000000002,0.16,1.5,5.1000000000000005,106,80.82000000000001,27.1,1005,N/A
2020,1,15,0,30,0,0,23.6,154.21,0.16,1.5,5.1000000000000005,104,82.59,26.8,1004,N/A
2020,1,15,1,30,0,0,23.700000000000003,145.64000000000001,0.16,1.6,5.2,100,84.06,26.6,1004,N/A
2020,1,15,2,30,0,0,23.8,133.89000000000001,0.16,1.6,5.2,95,85.8,26.400000000000002,1004,N/A
2020,1,15,3,30,0,0,24,120.85000000000001,0.16,1.6,5.1000000000000005,89,87.54,26.200000000000003,1004,N/A
2020,1,15,4,30,0,0,24.1,107.23,0.16,1.6,5.1000000000000005,83,89.12,26,1004,N/A
2020,1,15,5,30,0,0,24.200000000000003,93.35000000000001,0.16,1.5,5,80,88.78,26.200000000000003,1005,N/A
2020,1,15,6,30,91,136,24.3,79.3,0.16,1.5,5,76,85.24,27,1006,N/A
2020,1,15,7,30,376,376,23.900000000000002,65.41,0.16,1.6,5.1000000000000005,70,77.47,28.200000000000003,1006,N/A
2020,1,15,8,30,549,610,23.200000000000003,51.68,0.16,1.6,5.1000000000000005,66,68.77,29.5,1007,N/A
2020,1,15,9,30,673,803,22.400000000000002,38.480000000000004,0.16,1.5,5.2,66,61.24,30.700000000000003,1006,N/A
2020,1,15,10,30,931,931,21.900000000000002,26.69,0.16,1.4000000000000001,5.2,69,55.7,31.8,1006,N/A
2020,1,15,11,30,986,986,21.5,19.22,0.16,1.4000000000000001,5.300000000000001,73,52.09,32.6,1005,N/A
2020,1,15,12,30,974,974,21.200000000000003,21.27,0.16,1.4000000000000001,5.300000000000001,78,49.480000000000004,33.2,1004,N/A
2020,1,15,13,30,881,881,21,31.01,0.16,1.4000000000000001,5.4,83,47.71,33.6,1003,N/A
2020,1,15,14,30,716,716,20.900000000000002,43.53,0.16,1.5,5.4,87,47.33,33.6,1002,N/A
2020,1,15,15,30,507,507,20.8,57,0.16,1.5,5.5,91,48.120000000000005,33.300000000000004,1002,N/A
2020,1,15,16,30,269,269,21.1,70.82000000000001,0.16,1.5,5.6000000000000005,96,50.74,32.6,1002,N/A
2020,1,15,17,30,52,52,22,84.7,0.16,1.5,5.6000000000000005,102,57.08,31.5,1003,N/A
2020,1,15,18,30,0,0,22.900000000000002,98.81,0.16,1.7000000000000002,5.6000000000000005,107,64.13,30.400000000000002,1004,N/A
2020,1,15,19,30,0,0,23.3,112.62,0.16,1.7000000000000002,5.6000000000000005,109,67.36,30,1004,N/A
2020,1,15,20,30,0,0,24,126.08,0.16,1.7000000000000002,5.6000000000000005,106,74.77,28.900000000000002,1005,N/A
2020,1,15,21,30,0,0,24.5,138.77,0.16,1.7000000000000002,5.6000000000000005,102,80.04,28.3,1006,N/A
2020,1,15,22,30,0,0,24.900000000000002,149.66,0.16,1.7000000000000002,5.6000000000000005,98,84.14,27.8,1006,N/A
2020,1,15,23,30,0,0,25,156.08,0.16,1.7000000000000002,5.6000000000000005,95,86.4,27.5,1005,N/A
2020,1,16,0,30,0,0,25.200000000000003,154.41,0.16,1.6,5.7,95,89.19,27.1,1005,N/A
2020,1,16,1,30,0,0,25.3,145.82,0.16,1.6,5.7,96,91.5,26.8,1004,N/A
2020,1,16,2,30,0,0,25.5,134.04,0.16,1.6,5.7,97,93.49,26.6,1004,N/A
2020,1,16,3,30,0,0,25.6,120.98,0.16,1.6,5.800000000000001,96,95.17,26.400000000000002,1004,N/A
2020,1,16,4,30,0,0,25.6,107.34,0.16,1.5,5.800000000000001,91,96.72,26.200000000000003,1005,N/A
2020,1,16,5,30,0,0,25.6,93.45,0.16,1.4000000000000001,5.9,82,96.53,26.200000000000003,1005,N/A
2020,1,16,6,30,45,131,25.700000000000003,79.37,0.16,1.3,5.9,76,96.48,26.3,1007,N/A
2020,1,16,7,30,266,369,25.700000000000003,65.46000000000001,0.16,1.3,5.9,72,94.88,26.6,1007,N/A
2020,1,16,8,30,296,603,25.3,51.72,0.16,1.4000000000000001,5.9,70,88.53,27.400000000000002,1008,N/A
2020,1,16,9,30,447,796,24.6,38.480000000000004,0.16,1.4000000000000001,5.9,69,79.49,28.5,1008,N/A
2020,1,16,10,30,607,930,23.8,26.63,0.16,1.4000000000000001,5.9,69,71.66,29.5,1008,N/A
2020,1,16,11,30,948,993,23.200000000000003,19.06,0.16,1.3,5.9,71,65.56,30.400000000000002,1007,N/A
2020,1,16,12,30,979,979,22.8,21.07,0.16,1.1,5.9,73,61.410000000000004,31.1,1006,N/A
2020,1,16,13,30,886,886,22.5,30.84,0.16,1,5.9,77,59.42,31.400000000000002,1006,N/A
2020,1,16,14,30,725,725,22.400000000000002,43.39,0.16,0.9,5.9,83,58.56,31.5,1005,N/A
2020,1,16,15,30,369,515,22.400000000000002,56.88,0.16,0.8,5.9,94,59.69,31.200000000000003,1005,N/A
2020,1,16,16,30,164,275,22.900000000000002,70.73,0.16,0.9,6,108,63.230000000000004,30.700000000000003,1006,N/A
2020,1,16,17,30,37,55,23.5,84.62,0.16,1,6,120,68.32000000000001,30,1006,N/A
2020,1,16,18,30,0,0,24,98.75,0.16,1.2000000000000002,6,126,73.63,29.200000000000003,1007,N/A
2020,1,16,19,30,0,0,24.3,112.58,0.16,1.2000000000000002,6,128,76.29,28.900000000000002,1007,N/A
2020,1,16,20,30,0,0,24.6,126.07000000000001,0.16,1.2000000000000002,5.9,139,81.58,28,1008,N/A
2020,1,16,21,30,0,0,24.8,138.8,0.16,1.2000000000000002,5.9,149,85.91,27.400000000000002,1008,N/A
2020,1,16,22,30,0,0,25.1,149.75,0.16,1.2000000000000002,5.9,153,89.35000000000001,27,1008,N/A
2020,1,16,23,30,0,0,25.200000000000003,156.25,0.16,1.1,5.9,152,92.28,26.6,1007,N/A
2020,1,17,0,30,0,0,25.3,154.62,0.16,1.1,5.800000000000001,147,93.68,26.400000000000002,1006,N/A
2020,1,17,1,30,0,0,25.3,146,0.16,1.2000000000000002,5.7,138,94.74,26.200000000000003,1006,N/A
2020,1,17,2,30,0,0,25.3,134.2,0.16,1.3,5.7,133,95.46000000000001,26.1,1005,N/A
2020,1,17,3,30,0,0,25.400000000000002,121.11,0.16,1.4000000000000001,5.6000000000000005,129,95.85000000000001,26.1,1005,N/A
2020,1,17,4,30,0,0,25.400000000000002,107.45,0.16,1.3,5.6000000000000005,127,96.58,26,1006,N/A
2020,1,17,5,30,0,0,25.3,93.54,0.16,1.1,5.5,122,95.45,26.1,1007,N/A
2020,1,17,6,30,108,131,25.3,79.45,0.16,0.9,5.5,107,93.24,26.5,1008,N/A
2020,1,17,7,30,308,370,25.200000000000003,65.52,0.16,1,5.4,83,89.58,27.1,1009,N/A
2020,1,17,8,30,403,605,24.900000000000002,51.75,0.16,1.2000000000000002,5.300000000000001,62,83.05,28,1009,N/A
2020,1,17,9,30,442,801,24.3,38.47,0.16,1.3,5.2,50,75.91,29,1009,N/A
2020,1,17,10,30,407,934,23.700000000000003,26.560000000000002,0.16,1.3,5.2,46,69.58,29.900000000000002,1008,N/A
2020,1,17,11,30,914,990,23.3,18.89,0.16,1.2000000000000002,5.300000000000001,45,64.73,30.700000000000003,1008,N/A
2020,1,17,12,30,957,977,23,20.86,0.16,1.1,5.5,44,61.65,31.200000000000003,1007,N/A
2020,1,17,13,30,723,884,22.700000000000003,30.66,0.16,1,5.6000000000000005,40,59.75,31.5,1006,N/A
2020,1,17,14,30,717,717,22.6,43.25,0.16,0.9,5.7,39,59.29,31.5,1005,N/A
2020,1,17,15,30,430,506,22.6,56.77,0.16,0.9,5.800000000000001,46,60.6,31.1,1005,N/A
2020,1,17,16,30,226,268,22.700000000000003,70.63,0.16,0.9,5.9,56,63.29,30.5,1006,N/A
2020,1,17,17,30,36,53,23.400000000000002,84.55,0.16,0.9,5.9,63,68.89,29.700000000000003,1006,N/A
2020,1,17,18,30,0,0,24.1,98.69,0.16,1.1,6,72,74.55,29.1,1007,N/A
2020,1,17,19,30,0,0,24.200000000000003,112.55,0.16,1.2000000000000002,6,78,76.01,28.900000000000002,1007,N/A
2020,1,17,20,30,0,0,24.400000000000002,126.06,0.16,1.4000000000000001,5.9,94,78.96000000000001,28.400000000000002,1007,N/A
2020,1,17,21,30,0,0,24.5,138.83,0.16,1.5,5.9,104,81.55,28,1007,N/A
2020,1,17,22,30,0,0,24.700000000000003,149.84,0.16,1.5,5.800000000000001,108,83.43,27.8,1007,N/A
2020,1,17,23,30,0,0,25,156.43,0.16,1.4000000000000001,5.7,104,86.21000000000001,27.5,1006,N/A
2020,1,18,0,30,0,0,25.200000000000003,154.83,0.16,1.3,5.7,94,89.10000000000001,27.200000000000003,1005,N/A
2020,1,18,1,30,0,0,25.400000000000002,146.19,0.16,1.3,5.6000000000000005,85,91.05,27,1005,N/A
2020,1,18,2,30,0,0,25.5,134.35,0.16,1.4000000000000001,5.5,82,92.03,26.900000000000002,1005,N/A
2020,1,18,3,30,0,0,25.5,121.24000000000001,0.16,1.4000000000000001,5.5,83,93.35000000000001,26.700000000000003,1005,N/A
2020,1,18,4,30,0,0,25.6,107.56,0.16,1.5,5.5,85,93.99,26.6,1005,N/A
2020,1,18,5,30,0,0,25.6,93.63,0.16,1.4000000000000001,5.6000000000000005,87,93.46000000000001,26.700000000000003,1006,N/A
2020,1,18,6,30,66,120,25.6,79.52,0.16,1.5,5.6000000000000005,83,92.04,27,1007,N/A
2020,1,18,7,30,327,352,25.3,65.57000000000001,0.16,1.6,5.7,75,86.61,27.700000000000003,1008,N/A
2020,1,18,8,30,321,584,24.700000000000003,51.77,0.16,1.6,5.7,70,79.93,28.5,1008,N/A
2020,1,18,9,30,503,777,24.200000000000003,38.46,0.16,1.5,5.800000000000001,68,74.02,29.3,1008,N/A
2020,1,18,10,30,330,913,23.700000000000003,26.490000000000002,0.16,1.3,5.800000000000001,70,69,30,1008,N/A
2020,1,18,11,30,472,977,23.3,18.72,0.16,1.2000000000000002,5.800000000000001,76,65.78,30.400000000000002,1007,N/A
2020,1,18,12,30,573,965,23,20.650000000000002,0.16,1.1,5.800000000000001,84,63.24,30.8,1006,N/A
2020,1,18,13,30,547,875,22.8,30.490000000000002,0.16,1,5.800000000000001,93,61.51,31.1,1005,N/A
2020,1,18,14,30,514,715,22.700000000000003,43.11,0.16,1,5.800000000000001,98,60.4,31.3,1005,N/A
2020,1,18,15,30,411,508,22.6,56.65,0.16,1.1,5.800000000000001,99,60.49,31.200000000000003,1005,N/A
2020,1,18,16,30,252,270,22.8,70.54,0.16,1.1,5.800000000000001,99,63.07,30.6,1005,N/A
2020,1,18,17,30,29,53,23.400000000000002,84.47,0.16,1.2000000000000002,5.800000000000001,100,69.08,29.700000000000003,1005,N/A
2020,1,18,18,30,0,0,24.1,98.64,0.16,1.4000000000000001,5.800000000000001,101,74.73,29,1006,N/A
2020,1,18,19,30,0,0,24.3,112.51,0.16,1.4000000000000001,5.800000000000001,102,77.32000000000001,28.700000000000003,1006,N/A
2020,1,18,20,30,0,0,24.700000000000003,126.06,0.16,1.4000000000000001,5.7,105,81.88,28.1,1007,N/A
2020,1,18,21,30,0,0,25,138.87,0.16,1.3,5.6000000000000005,109,85.37,27.700000000000003,1007,N/A
2020,1,18,22,30,0,0,25.200000000000003,149.94,0.16,1.3,5.5,115,88.55,27.3,1007,N/A
2020,1,18,23,30,0,0,25.400000000000002,156.61,0.16,1.4000000000000001,5.4,122,90.83,27,1006,N/A
2020,1,19,0,30,0,0,25.400000000000002,155.05,0.16,1.4000000000000001,5.300000000000001,119,92.28,26.8,1005,N/A
2020,1,19,1,30,0,0,25.5,146.38,0.16,1.5,5.300000000000001,109,93.58,26.6,1005,N/A
2020,1,19,2,30,0,0,25.5,134.51,0.16,1.6,5.4,97,94.27,26.5,1004,N/A
2020,1,19,3,30,0,0,25.5,121.37,0.16,1.6,5.4,88,95.37,26.3,1004,N/A
2020,1,19,4,30,0,0,25.400000000000002,107.67,0.16,1.6,5.5,77,95.58,26.200000000000003,1004,N/A
2020,1,19,5,30,0,0,25.400000000000002,93.72,0.16,1.6,5.6000000000000005,68,95.37,26.200000000000003,1005,N/A
2020,1,19,6,30,98,125,25.400000000000002,79.59,0.16,1.7000000000000002,5.6000000000000005,63,93.18,26.6,1006,N/A
2020,1,19,7,30,274,365,25.200000000000003,65.62,0.16,1.7000000000000002,5.7,60,87.82000000000001,27.400000000000002,1007,N/A
2020,1,19,8,30,465,600,24.700000000000003,51.800000000000004,0.16,1.7000000000000002,5.7,59,80.11,28.5,1008,N/A
2020,1,19,9,30,394,796,24.1,38.45,0.16,1.6,5.7,62,72.4,29.6,1007,N/A
2020,1,19,10,30,386,926,23.6,26.41,0.16,1.6,5.800000000000001,65,66.51,30.5,1007,N/A
2020,1,19,11,30,483,981,23.1,18.54,0.16,1.5,5.800000000000001,67,62.35,31.1,1006,N/A
2020,1,19,12,30,710,969,22.700000000000003,20.43,0.16,1.3,5.800000000000001,66,59.17,31.6,1006,N/A
2020,1,19,13,30,660,881,22.400000000000002,30.32,0.16,1.2000000000000002,5.800000000000001,66,57.44,31.8,1005,N/A
2020,1,19,14,30,637,723,22.200000000000003,42.97,0.16,1,5.800000000000001,69,57.07,31.700000000000003,1004,N/A
2020,1,19,15,30,500,514,22.1,56.54,0.16,0.9,5.800000000000001,79,57.46,31.5,1004,N/A
2020,1,19,16,30,275,275,22.3,70.45,0.16,0.9,5.7,91,60.28,30.900000000000002,1005,N/A
2020,1,19,17,30,50,55,23,84.4,0.16,1,5.7,99,66.23,30,1005,N/A
2020,1,19,18,30,0,0,23.6,98.58,0.16,1.3,5.7,101,72.19,29.1,1006,N/A
2020,1,19,19,30,0,0,23.700000000000003,112.48,0.16,1.5,5.7,101,73.91,28.8,1006,N/A
