month,day,hour,GHI,solar_zenith_angle,clearsky_GHI,temperature,relative_humidity
9,25,12,837,7.82,955,35.7,41.0
9,25,12,861,1.53,965,36.1,40.07
9,25,13,853,7.48,958,36.4,38.46
9,25,13,931,14.9,931,36.6,38.01
9,25,14,886,22.37,886,36.8,36.79
9,25,14,819,29.85,819,36.9,36.56
9,25,15,746,37.34,746,37.0,35.660000000000004
9,25,15,650,44.83,650,36.8,36.01
9,25,16,540,52.32,540,36.6,36.06
9,25,16,423,59.8,423,36.4,36.45
9,25,17,301,67.29,301,36.1,37.3
9,25,17,126,74.76,181,35.5,38.59
9,25,18,49,82.21000000000001,73,34.9,42.87
9,25,18,0,89.39,0,34.2,44.56
9,26,6,0,97.55,0,28.3,78.04
9,26,6,0,89.60000000000001,0,28.4,77.66
9,26,7,72,82.46000000000001,72,28.6,77.13
9,26,7,182,75.01,182,29.0,75.45
9,26,8,303,67.54,303,29.5,72.12
9,26,8,197,60.05,426,30.200000000000003,69.29
9,26,9,110,52.57,550,30.9,63.59
9,26,9,73,45.07,660,31.6,61.120000000000005
9,26,10,416,37.58,760,32.300000000000004,55.81
9,26,10,585,30.09,844,32.9,53.96
9,26,11,707,22.6,913,33.5,50.04
9,26,11,962,15.12,962,34.0,48.67
9,26,12,998,7.67,998,34.5,46.03
9,26,12,1009,1.13,1009,34.800000000000004,45.27
9,26,13,1001,7.49,1001,35.2,43.47
9,26,13,971,14.95,971,35.4,42.95
9,26,14,924,22.43,924,35.6,42.0
9,26,14,856,29.91,856,35.6,41.95
9,26,15,760,37.41,760,35.7,41.3
9,26,15,578,44.9,662,35.5,41.76
9,26,16,468,52.39,551,35.4,41.8
9,26,16,348,59.870000000000005,433,35.1,42.49
9,26,17,188,67.36,308,34.800000000000004,43.4
9,26,17,93,74.83,187,34.300000000000004,44.61
9,26,18,39,82.28,76,33.800000000000004,48.18
9,26,18,0,89.45,0,33.300000000000004,49.54
9,27,6,0,97.45,0,28.3,80.48
9,27,6,0,89.51,0,28.5,79.55
9,27,7,43,82.36,75,28.6,78.71000000000001
9,27,7,104,74.92,186,29.200000000000003,76.03
9,27,8,245,67.44,307,29.8,70.35000000000001
9,27,8,353,59.96,430,30.4,68.05
9,27,9,305,52.47,549,31.0,63.83
9,27,9,527,44.98,658,31.6,61.7
9,27,10,295,37.48,755,32.2,58.33
9,27,10,68,29.99,839,32.7,56.71
9,27,11,79,22.5,904,33.1,54.01
9,27,11,90,15.01,953,33.5,52.82
9,27,12,95,7.53,969,33.800000000000004,50.86
9,27,12,96,0.74,979,34.1,50.02
9,27,13,106,7.53,968,34.300000000000004,48.68
9,27,13,148,15.0,937,34.4,48.36
9,27,14,239,22.49,889,34.5,47.67
9,27,14,323,29.98,823,34.5,47.67
9,27,15,401,37.48,737,34.5,47.41
9,27,15,393,44.97,639,34.4,47.67
9,27,16,384,52.46,533,34.300000000000004,47.89
9,27,16,332,59.95,416,34.1,48.43
9,27,17,263,67.43,296,33.9,49.47
9,27,17,163,74.9,177,33.4,50.91
9,27,18,69,82.35000000000001,69,33.0,56.22
9,27,18,0,89.51,0,32.6,57.49
9,28,6,0,97.35,0,27.6,87.55
9,28,6,0,89.42,0,27.700000000000003,87.04
9,28,7,5,82.26,67,27.700000000000003,86.74
9,28,7,8,74.82000000000001,173,28.0,85.25
9,28,8,67,67.34,290,28.3,82.44
9,28,8,158,59.86,410,28.8,80.09
9,28,9,313,52.370000000000005,526,29.3,73.52
9,28,9,447,44.88,634,30.0,70.63
9,28,10,599,37.39,730,30.6,65.04
9,28,10,666,29.9,812,31.200000000000003,62.8
9,28,11,725,22.4,880,31.8,58.85
9,28,11,788,14.91,929,32.300000000000004,57.22
9,28,12,629,7.42,962,32.800000000000004,54.4
9,28,12,837,0.36,973,33.2,53.15
9,28,13,968,7.58,968,33.6,51.120000000000005
9,28,13,939,15.07,939,33.800000000000004,50.5
9,28,14,781,22.57,896,34.1,48.91
9,28,14,830,30.06,830,34.300000000000004,48.33
9,28,15,745,37.55,745,34.5,47.05
9,28,15,648,45.04,648,34.5,47.01
9,28,16,542,52.53,542,34.6,46.08
9,28,16,424,60.02,424,34.4,46.6
9,28,17,245,67.5,303,34.300000000000004,46.7
9,28,17,112,74.98,182,33.9,47.8
9,28,18,61,82.42,73,33.5,52.6
9,28,18,0,89.57000000000001,0,33.0,54.08
9,29,6,0,97.25,0,27.9,78.24
9,29,6,0,89.34,0,28.200000000000003,76.89
9,29,7,76,82.16,76,28.5,74.87
9,29,7,53,74.72,186,29.200000000000003,71.91
9,29,8,155,67.25,309,30.0,65.46000000000001
9,29,8,375,59.77,432,30.700000000000003,62.96
9,29,9,451,52.28,551,31.4,57.95
9,29,9,559,44.79,661,32.1,55.71
9,29,10,622,37.3,760,32.7,52.68
9,29,10,671,29.81,844,33.4,50.6
9,29,11,729,22.31,912,34.0,47.95
9,29,11,785,14.82,960,34.4,46.85
9,29,12,973,7.33,973,34.9,44.62
9,29,12,983,0.17,983,35.300000000000004,43.6
9,29,13,976,7.66,976,35.7,41.57
9,29,13,946,15.15,946,35.9,41.12
9,29,14,900,22.64,900,36.2,39.44
9,29,14,832,30.14,832,36.3,39.22
9,29,15,743,37.63,743,36.4,38.32
9,29,15,572,45.12,645,36.3,38.53
9,29,16,536,52.61,536,36.3,38.28
9,29,16,418,60.09,418,36.0,38.91
9,29,17,296,67.57000000000001,296,35.7,39.88
9,29,17,176,75.05,176,35.2,40.99
9,29,18,69,82.48,69,34.6,45.61
9,29,18,0,89.63,0,33.9,47.41
9,30,6,0,97.15,0,28.4,76.81
9,30,6,0,89.25,0,28.6,76.01
9,30,7,60,82.07000000000001,77,28.8,75.03
9,30,7,151,74.63,187,29.4,72.48
9,30,8,310,67.16,310,30.0,66.31
9,30,8,433,59.68,433,30.700000000000003,63.71
9,30,9,554,52.19,554,31.5,57.08
9,30,9,664,44.7,664,32.2,54.870000000000005
9,30,10,765,37.21,765,32.9,50.43
9,30,10,848,29.72,848,33.6,48.5
9,30,11,919,22.23,919,34.2,45.67
9,30,11,966,14.74,966,34.7,44.38
9,30,12,997,7.26,997,35.2,42.27
9,30,12,1007,0.49,1007,35.6,41.35
9,30,13,998,7.75,998,36.0,39.68
9,30,13,967,15.24,967,36.2,39.21
9,30,14,920,22.73,920,36.4,38.45
9,30,14,852,30.22,852,36.5,38.2
9,30,15,757,37.71,757,36.6,37.79
9,30,15,658,45.19,658,36.5,37.96
9,30,16,549,52.68,549,36.4,38.03
9,30,16,429,60.17,429,36.2,38.45
9,30,17,306,67.65,306,36.0,38.93
9,30,17,182,75.11,182,35.5,40.05
9,30,18,72,82.55,72,35.0,41.98
9,30,18,0,89.68,0,34.4,43.39
10,1,6,0,97.05,0,28.200000000000003,73.42
10,1,6,0,89.17,0,28.4,72.58
10,1,7,84,81.97,84,28.5,72.39
10,1,7,198,74.54,198,29.1,69.93
10,1,8,324,67.07000000000001,324,29.700000000000003,64.02
10,1,8,451,59.59,451,30.5,61.16
10,1,9,521,52.1,571,31.200000000000003,54.33
10,1,9,595,44.62,682,31.9,52.27
10,1,10,635,37.13,780,32.7,46.53
10,1,10,687,29.64,863,33.300000000000004,45.0
10,1,11,724,22.16,929,33.9,41.94
10,1,11,804,14.68,978,34.4,40.79
10,1,12,854,7.21,1001,34.9,39.15
10,1,12,902,0.88,1010,35.300000000000004,38.26
10,1,13,899,7.86,999,35.7,37.18
10,1,13,968,15.33,968,35.9,36.77
10,1,14,815,22.81,920,36.2,36.04
10,1,14,736,30.3,849,36.3,35.800000000000004
10,1,15,765,37.79,765,36.3,35.69
10,1,15,597,45.27,665,36.3,35.69
10,1,16,555,52.76,555,36.2,35.83
10,1,16,433,60.24,433,36.0,36.22
10,1,17,308,67.72,308,35.7,37.15
10,1,17,184,75.18,184,35.2,38.22
10,1,18,73,82.62,73,34.6,41.1
10,1,18,0,89.74,0,34.0,42.48
10,2,6,0,96.95,0,28.200000000000003,73.74
10,2,6,0,89.08,0,28.4,72.96000000000001
10,2,7,83,81.88,83,28.6,72.72
10,2,7,145,74.44,196,29.200000000000003,70.32000000000001
10,2,8,299,66.98,319,29.8,65.71000000000001
10,2,8,412,59.5,444,30.5,63.190000000000005
10,2,9,499,52.02,563,31.200000000000003,58.31
10,2,9,598,44.54,673,32.0,55.73
10,2,10,655,37.06,771,32.7,51.47
10,2,10,700,29.57,854,33.300000000000004,49.72
10,2,11,920,22.09,920,34.0,46.35
10,2,11,968,14.62,968,34.5,45.09
10,2,12,999,7.18,999,35.0,42.79
10,2,12,1006,1.27,1006,35.4,41.86
10,2,13,994,7.99,994,35.800000000000004,40.27
10,2,13,962,15.43,962,36.0,39.83
10,2,14,912,22.91,912,36.2,39.05
10,2,14,843,30.39,843,36.2,39.05
10,2,15,750,37.87,750,36.3,38.82
10,2,15,651,45.35,651,36.2,39.03
10,2,16,538,52.83,538,36.0,39.7
10,2,16,419,60.31,419,35.7,40.36
10,2,17,296,67.79,296,35.5,41.37
10,2,17,175,75.25,175,35.0,42.52
10,2,18,67,82.68,67,34.5,45.63
10,2,18,0,89.79,0,33.9,47.22
10,3,6,0,96.85,0,28.6,75.23
10,3,6,0,89.0,0,28.6,75.23
10,3,7,54,81.79,79,28.700000000000003,74.5
10,3,7,124,74.36,190,29.1,72.8
10,3,8,311,66.89,311,29.5,68.27
10,3,8,331,59.42,434,30.1,66.03
10,3,9,435,51.94,551,30.700000000000003,61.81
10,3,9,660,44.46,660,31.3,59.74
10,3,10,450,36.98,758,31.9,56.5
10,3,10,841,29.51,841,32.5,54.620000000000005
10,3,11,908,22.03,908,33.1,51.65
10,3,11,955,14.58,955,33.6,50.23
10,3,12,983,7.18,983,34.0,48.19
10,3,12,875,1.66,992,34.4,47.13
10,3,13,983,8.13,983,34.800000000000004,45.42
10,3,13,692,15.54,952,35.0,44.87
10,3,14,699,23.0,901,35.2,43.88
10,3,14,602,30.48,833,35.300000000000004,43.59
10,3,15,639,37.95,747,35.4,43.06
10,3,15,608,45.43,648,35.300000000000004,43.29
10,3,16,537,52.91,537,35.1,43.95
10,3,16,419,60.39,419,34.800000000000004,44.72
10,3,17,294,67.86,294,34.5,46.27
10,3,17,174,75.32000000000001,174,34.0,47.57
10,3,18,66,82.75,66,33.5,50.98
10,3,18,0,89.84,0,33.0,52.47
10,4,6,0,96.75,0,28.5,75.42
10,4,6,7,88.91,7,28.700000000000003,74.63
10,4,7,82,81.7,82,29.0,72.93
10,4,7,192,74.27,192,29.4,71.34
10,4,8,314,66.81,314,29.9,66.87
10,4,8,437,59.34,437,30.5,64.68
10,4,9,555,51.870000000000005,555,31.0,59.56
10,4,9,665,44.39,665,31.6,57.57
10,4,10,763,36.92,763,32.2,53.57
10,4,10,846,29.45,846,32.800000000000004,51.79
10,4,11,913,21.98,913,33.4,48.93
10,4,11,961,14.54,961,33.9,47.54
10,4,12,986,7.2,986,34.4,45.4
10,4,12,994,2.06,994,34.800000000000004,44.36
10,4,13,985,8.290000000000001,985,35.2,42.5
10,4,13,953,15.66,953,35.4,41.99
10,4,14,905,23.11,905,35.7,40.58
10,4,14,838,30.57,838,35.800000000000004,40.32
10,4,15,750,38.04,750,35.9,39.49
10,4,15,651,45.52,651,35.9,39.45
10,4,16,541,52.99,541,35.800000000000004,39.22
10,4,16,421,60.46,421,35.6,39.65
10,4,17,298,67.93,298,35.4,39.86
10,4,17,176,75.39,176,34.9,40.98
10,4,18,68,82.81,68,34.4,43.76
10,4,18,0,89.89,0,33.7,45.49
10,5,6,0,96.66,0,27.8,75.16
10,5,6,7,88.83,7,28.0,74.29
10,5,7,60,81.61,82,28.200000000000003,73.18
10,5,7,143,74.19,194,28.9,70.28
10,5,8,307,66.73,315,29.6,66.17
10,5,8,393,59.26,438,30.4,63.21
10,5,9,505,51.79,557,31.3,56.11
10,5,9,581,44.32,666,32.1,53.68
10,5,10,639,36.85,764,32.800000000000004,49.13
10,5,10,675,29.39,846,33.5,47.2
10,5,11,813,21.94,913,34.1,44.08
10,5,11,961,14.52,961,34.6,42.84
10,5,12,871,7.24,990,35.1,40.39
10,5,12,997,2.45,997,35.4,39.69
10,5,13,988,8.46,988,35.800000000000004,37.72
10,5,13,957,15.79,957,35.9,37.48
10,5,14,909,23.21,909,36.1,36.31
10,5,14,839,30.67,839,36.2,36.11
10,5,15,750,38.13,750,36.2,35.730000000000004
10,5,15,650,45.6,650,36.1,35.92
10,5,16,540,53.07,540,35.9,36.01
10,5,16,420,60.54,420,35.7,36.41
10,5,17,297,68.0,297,35.4,36.85
10,5,17,175,75.45,175,34.800000000000004,38.09
10,5,18,67,82.87,67,34.300000000000004,41.87
10,5,18,0,89.94,0,33.800000000000004,43.05
10,6,6,0,96.56,0,28.700000000000003,75.62
10,6,6,7,88.75,7,28.8,75.26
10,6,7,55,81.53,83,28.9,75.26
10,6,7,125,74.10000000000001,193,29.6,72.36
10,6,8,209,66.65,315,30.3,65.21000000000001
10,6,8,325,59.19,438,31.0,62.66
10,6,9,369,51.72,557,31.700000000000003,57.76
10,6,9,471,44.26,665,32.2,56.15
10,6,10,506,36.8,762,32.800000000000004,53.48
10,6,10,653,29.34,844,33.300000000000004,51.96
10,6,11,721,21.9,910,33.800000000000004,49.61
10,6,11,793,14.51,958,34.300000000000004,48.25
10,6,12,864,7.3,983,34.800000000000004,45.83
10,6,12,851,2.84,991,35.1,45.08
10,6,13,857,8.65,981,35.5,43.21
10,6,13,947,15.92,947,35.7,42.7
10,6,14,899,23.32,899,35.9,41.56
10,6,14,831,30.77,831,35.9,41.52
10,6,15,729,38.22,729,36.0,40.87
10,6,15,537,45.68,631,35.9,41.1
10,6,16,442,53.15,524,35.800000000000004,41.14
10,6,16,383,60.61,406,35.6,41.59
10,6,17,260,68.07000000000001,286,35.300000000000004,42.31
10,6,17,97,75.52,167,34.800000000000004,43.49
10,6,18,39,82.93,62,34.2,51.55
10,6,18,0,89.99,0,33.6,53.35
10,7,6,0,96.47,0,27.9,83.72
10,7,6,6,88.67,6,28.1,82.75
10,7,7,42,81.45,79,28.200000000000003,82.93
10,7,7,95,74.02,187,28.5,81.58
10,7,8,245,66.58,306,28.8,79.65
10,7,8,318,59.120000000000005,427,29.200000000000003,77.84
10,7,9,321,51.66,542,29.700000000000003,73.27
10,7,9,423,44.2,651,30.3,70.8
10,7,10,549,36.74,749,30.9,65.98
10,7,10,662,29.3,830,31.4,64.14
10,7,11,722,21.88,897,32.0,60.08
10,7,11,943,14.51,943,32.4,58.75
10,7,12,988,7.390000000000001,988,32.800000000000004,55.89
10,7,12,996,3.23,996,33.2,54.65
10,7,13,986,8.84,986,33.6,52.01
10,7,13,954,16.06,954,33.9,51.1
10,7,14,903,23.44,903,34.2,48.99
10,7,14,834,30.87,834,34.4,48.45
10,7,15,687,38.31,720,34.6,46.85
10,7,15,513,45.77,623,34.6,46.85
10,7,16,425,53.23,514,34.6,46.26
10,7,16,328,60.68,398,34.4,46.78
10,7,17,228,68.14,278,34.2,47.51
10,7,17,132,75.58,161,33.9,48.3
10,7,18,52,82.99,57,33.5,53.38
10,7,18,0,90.04,0,33.1,54.64
10,8,6,0,96.38,0,27.700000000000003,84.29
10,8,6,7,88.59,7,27.8,83.8
10,8,7,17,81.36,83,27.9,83.78
10,8,7,34,73.95,193,28.4,81.39
10,8,8,219,66.5,314,28.8,77.9
10,8,8,300,59.05,436,29.3,75.69
10,8,9,398,51.6,553,29.9,70.34
10,8,9,479,44.14,661,30.3,68.82000000000001
10,8,10,570,36.7,757,30.8,65.67
10,8,10,652,29.26,841,31.200000000000003,64.13
10,8,11,712,21.86,905,31.700000000000003,61.09
10,8,11,751,14.53,951,32.1,59.73
10,8,12,787,7.49,975,32.5,57.22
10,8,12,818,3.61,983,32.800000000000004,56.27
10,8,13,836,9.05,968,33.2,54.09
10,8,13,789,16.2,936,33.300000000000004,53.73
10,8,14,756,23.56,881,33.5,52.56
10,8,14,655,30.97,813,33.5,52.51
10,8,15,564,38.41,728,33.5,52.27
10,8,15,542,45.85,630,33.4,52.56
10,8,16,482,53.31,521,33.4,52.6
10,8,16,380,60.76,404,33.2,53.19
10,8,17,225,68.21000000000001,284,32.9,55.15
10,8,17,137,75.65,165,32.6,56.09
10,8,18,54,83.05,60,32.2,62.75
10,8,18,0,90.08,0,31.8,64.18
10,9,6,0,96.29,0,27.200000000000003,92.75
10,9,6,2,88.51,3,27.1,93.29
10,9,7,6,81.29,61,27.1,93.2
10,9,7,10,73.87,167,27.0,93.84
10,9,8,15,66.43,277,27.0,93.31
10,9,8,105,58.99,392,27.0,93.41
10,9,9,197,51.54,502,26.9,91.84
10,9,9,45,44.09,604,26.9,91.84
10,9,10,123,36.66,698,26.8,90.31
10,9,10,365,29.23,776,27.0,89.18
10,9,11,502,21.85,847,27.1,84.58
10,9,11,646,14.55,893,27.5,82.63
10,9,12,776,7.62,937,27.9,76.96000000000001
10,9,12,784,4.0,946,28.3,75.12
10,9,13,806,9.26,947,28.700000000000003,71.24
10,9,13,610,16.35,916,29.1,69.55
10,9,14,873,23.68,873,29.4,67.16
10,9,14,738,31.08,805,29.6,66.4
10,9,15,724,38.5,724,29.9,64.47
10,9,15,518,45.94,625,29.9,64.47
10,9,16,454,53.38,520,30.0,63.940000000000005
10,9,16,309,60.83,402,29.8,64.67
10,9,17,159,68.28,282,29.700000000000003,66.93
10,9,17,70,75.71000000000001,164,29.4,68.09
10,9,18,29,83.10000000000001,60,29.200000000000003,71.92
10,9,18,0,90.12,0,29.0,72.75
10,10,6,0,96.2,0,26.700000000000003,89.56
10,10,6,7,88.43,7,26.9,88.52
10,10,7,84,81.21000000000001,84,27.1,86.86
10,10,7,194,73.8,194,27.6,84.37
10,10,8,315,66.37,315,28.200000000000003,79.08
10,10,8,337,58.93,436,28.9,76.02
10,10,9,303,51.48,553,29.6,69.08
10,10,9,444,44.05,661,30.1,67.13
10,10,10,582,36.62,757,30.700000000000003,62.59
10,10,10,676,29.21,838,31.3,60.49
10,10,11,727,21.85,902,31.8,57.19
10,10,11,949,14.59,949,32.2,55.86
10,10,12,976,7.76,976,32.7,53.07
10,10,12,985,4.38,985,33.1,51.85
10,10,13,976,9.49,976,33.5,49.81
10,10,13,943,16.51,943,33.800000000000004,48.98
10,10,14,897,23.8,897,34.1,47.42
10,10,14,827,31.18,827,34.300000000000004,46.9
10,10,15,745,38.6,745,34.5,45.71
10,10,15,645,46.03,645,34.5,45.71
10,10,16,503,53.46,536,34.6,44.98
10,10,16,416,60.9,416,34.4,45.48
10,10,17,292,68.34,292,34.2,45.93
10,10,17,171,75.77,171,33.7,47.23
10,10,18,46,83.16,63,33.2,51.72
10,10,18,0,90.17,0,32.5,53.79
10,11,6,0,96.11,0,28.0,74.69
10,11,6,6,88.36,6,28.1,74.33
10,11,7,80,81.13,80,28.3,72.48
10,11,7,133,73.73,189,28.8,70.49
10,11,8,261,66.3,305,29.3,64.3
10,11,8,423,58.870000000000005,423,29.9,62.190000000000005
10,11,9,535,51.43,535,30.4,58.01
10,11,9,640,44.01,640,30.9,56.38
10,11,10,735,36.59,735,31.4,54.41
10,11,10,682,29.19,816,32.0,52.6
10,11,11,742,21.85,889,32.5,51.0
10,11,11,935,14.64,935,33.0,49.55
10,11,12,973,7.92,973,33.5,47.99
10,11,12,981,4.7700000000000005,981,33.9,46.89
10,11,13,833,9.72,974,34.300000000000004,45.56
10,11,13,836,16.67,941,34.6,44.81
10,11,14,797,23.93,892,34.800000000000004,43.95
10,11,14,715,31.29,822,34.9,43.71
10,11,15,665,38.69,735,35.0,42.91
10,11,15,558,46.11,634,35.0,42.91
10,11,16,524,53.54,524,35.0,42.52
10,11,16,375,60.98,405,34.800000000000004,42.99
10,11,17,234,68.41,283,34.6,43.47
10,11,17,141,75.83,164,34.0,44.94
10,11,18,59,83.21000000000001,59,33.5,49.1
10,11,18,0,90.21,0,32.800000000000004,51.06
10,12,6,0,96.02,0,28.3,75.25
10,12,6,10,88.29,10,28.5,74.39
10,12,7,91,81.06,91,28.6,73.68
10,12,7,204,73.67,204,29.1,71.59
10,12,8,326,66.24,326,29.6,65.19
10,12,8,449,58.82,449,30.1,63.35
10,12,9,566,51.39,566,30.700000000000003,58.03
10,12,9,673,43.97,673,31.200000000000003,56.4
10,12,10,768,36.56,768,31.8,53.24
10,12,10,849,29.18,849,32.4,51.42
10,12,11,913,21.87,913,32.9,49.7
10,12,11,959,14.7,959,33.300000000000004,48.61
10,12,12,994,8.09,994,33.800000000000004,47.4
10,12,12,1002,5.15,1002,34.1,46.57
10,12,13,992,9.95,992,34.4,45.99
10,12,13,959,16.830000000000002,959,34.6,45.44
10,12,14,909,24.06,909,34.9,44.66
10,12,14,838,31.4,838,34.9,44.66
10,12,15,745,38.79,745,35.0,44.33
10,12,15,645,46.2,645,34.9,44.57
10,12,16,533,53.620000000000005,533,34.800000000000004,44.74
10,12,16,413,61.05,413,34.6,45.24
10,12,17,156,68.47,291,34.4,45.73
10,12,17,169,75.89,169,33.9,47.02
10,12,18,63,83.26,63,33.4,49.26
10,12,18,0,90.25,0,32.800000000000004,50.94
10,13,6,0,95.94,0,27.6,78.27
10,13,6,11,88.22,11,27.8,77.44
10,13,7,93,80.99,93,28.0,75.37
10,13,7,207,73.60000000000001,207,28.700000000000003,72.38
10,13,8,328,66.19,328,29.4,62.38
10,13,8,451,58.77,451,30.1,59.99
10,13,9,568,51.35,568,30.9,51.19
10,13,9,676,43.94,676,31.6,49.2
10,13,10,772,36.54,772,32.300000000000004,44.98
10,13,10,853,29.18,853,33.0,43.24
10,13,11,919,21.89,919,33.6,41.16
10,13,11,965,14.77,965,34.1,39.99
10,13,12,963,8.28,963,34.6,38.95
10,13,12,895,5.5200000000000005,970,34.9,38.28
10,13,13,958,10.2,958,35.300000000000004,38.0
10,13,13,840,17.0,924,35.5,37.54
10,13,14,875,24.19,875,35.7,37.71
10,13,14,730,31.51,806,35.7,37.71
10,13,15,713,38.89,713,35.800000000000004,38.03
10,13,15,614,46.29,614,35.7,38.24
10,13,16,504,53.7,504,35.6,39.04
10,13,16,387,61.120000000000005,387,35.300000000000004,39.68
10,13,17,268,68.54,268,35.1,41.07
10,13,17,152,75.95,152,34.5,42.49
10,13,18,50,83.31,50,33.9,48.33
10,13,18,0,90.86,0,33.300000000000004,49.97
10,14,6,0,95.86,0,28.3,79.03
10,14,6,10,88.15,10,28.5,78.2
10,14,7,83,80.93,90,28.700000000000003,75.68
10,14,7,177,73.54,202,29.200000000000003,73.53
10,14,8,284,66.13,324,29.700000000000003,66.95
10,14,8,393,58.72,446,30.4,64.32000000000001
10,14,9,462,51.31,563,31.0,59.61
10,14,9,553,43.91,670,31.700000000000003,57.29
10,14,10,631,36.53,763,32.300000000000004,54.02
10,14,10,658,29.18,846,32.9,52.23
10,14,11,769,21.92,903,33.5,49.52
10,14,11,813,14.85,950,34.0,48.16
10,14,12,780,8.48,965,34.5,45.89
10,14,12,868,5.9,971,34.9,44.84
10,14,13,857,10.45,944,35.300000000000004,42.96
10,14,13,911,17.17,911,35.4,42.73
10,14,14,851,24.33,851,35.6,41.72
10,14,14,784,31.63,784,35.5,41.95
10,14,15,699,38.99,699,35.4,42.2
10,14,15,602,46.37,602,35.2,42.67
10,14,16,493,53.78,493,35.0,43.63
10,14,16,378,61.19,378,34.7,44.36
10,14,17,259,68.60000000000001,259,34.4,46.41
10,14,17,144,76.0,144,33.9,47.71
10,14,18,44,83.36,44,33.4,53.05
10,14,18,0,90.9,0,32.9,54.55
10,15,6,0,95.78,0,27.9,83.06
10,15,6,6,88.08,9,27.8,83.54
10,15,7,32,80.86,91,27.8,80.7
10,15,7,43,73.48,203,28.1,79.39
10,15,8,92,66.08,329,28.4,73.02
10,15,8,169,58.68,452,29.0,70.60000000000001
10,15,9,256,51.27,572,29.6,63.620000000000005
10,15,9,355,43.88,680,30.200000000000003,61.47
10,15,10,444,36.52,774,30.8,57.13
10,15,10,490,29.19,854,31.5,54.91
10,15,11,512,21.96,913,32.1,52.1
10,15,11,583,14.94,959,32.6,50.66
10,15,12,699,8.69,975,33.2,48.65
10,15,12,803,6.2700000000000005,982,33.6,47.53
10,15,13,774,10.7,967,34.0,46.34
10,15,13,711,17.35,934,34.2,45.79
10,15,14,452,24.47,881,34.5,44.88
10,15,14,627,31.74,812,34.5,44.83
10,15,15,625,39.08,711,34.6,44.53
10,15,15,460,46.46,613,34.5,44.73
10,15,16,361,53.85,503,34.5,44.77
10,15,16,386,61.26,386,34.2,45.52
10,15,17,219,68.66,266,34.0,46.45
10,15,17,151,76.05,151,33.5,47.81
10,15,18,49,83.41,49,33.1,53.05
10,15,18,0,90.94,0,32.5,54.86
10,16,6,0,95.71,0,27.4,85.9
10,16,6,3,88.02,11,27.5,85.49
10,16,7,9,80.8,90,27.6,84.94
10,16,7,79,73.43,201,27.8,84.05
10,16,8,173,66.04,321,28.0,83.59
10,16,8,210,58.64,442,28.3,82.23
10,16,9,301,51.25,560,28.6,77.22
10,16,9,508,43.87,667,29.200000000000003,74.59
10,16,10,611,36.51,765,29.8,65.29
10,16,10,646,29.21,845,30.4,63.03
10,16,11,749,22.0,908,31.1,55.3
10,16,11,789,15.04,954,31.700000000000003,53.46
10,16,12,873,8.92,981,32.2,48.81
10,16,12,820,6.65,987,32.7,47.46
10,16,13,834,10.96,975,33.2,44.64
10,16,13,780,17.53,940,33.5,43.9
10,16,14,659,24.61,890,33.9,42.26
10,16,14,600,31.86,818,34.1,41.79
10,16,15,545,39.18,717,34.2,41.17
10,16,15,441,46.55,619,34.2,41.17
10,16,16,380,53.93,511,34.2,40.99
10,16,16,241,61.32,392,34.0,41.45
10,16,17,168,68.72,273,33.9,41.87
10,16,17,156,76.10000000000001,156,33.300000000000004,43.29
10,16,18,54,83.45,54,32.7,51.68
10,16,18,0,90.98,0,32.2,53.2
10,17,6,0,95.63,0,27.200000000000003,87.37
10,17,6,8,87.96000000000001,12,27.4,86.44
10,17,7,44,80.74,93,27.5,86.39
10,17,7,91,73.38,205,27.9,84.49
10,17,8,284,65.99,325,28.200000000000003,81.73
10,17,8,269,58.6,446,28.700000000000003,79.48
10,17,9,35,51.22,562,29.200000000000003,73.28
10,17,9,46,43.85,669,29.8,70.8
10,17,10,59,36.51,764,30.3,65.99
10,17,10,164,29.23,844,30.8,64.14
10,17,11,356,22.05,908,31.4,59.78
10,17,11,524,15.15,953,31.9,58.120000000000005
10,17,12,702,9.15,980,32.300000000000004,55.31
10,17,12,759,7.0200000000000005,986,32.7,54.03
10,17,13,806,11.22,975,33.1,51.78
10,17,13,769,17.71,942,33.4,50.870000000000005
10,17,14,772,24.75,893,33.6,49.84
10,17,14,736,31.97,823,33.7,49.51
10,17,15,659,39.28,741,33.7,49.72
10,17,15,540,46.63,641,33.5,50.28
10,17,16,476,54.0,533,33.300000000000004,51.64
10,17,16,340,61.39,412,33.0,52.51
10,17,17,215,68.78,292,32.6,55.120000000000005
10,17,17,119,76.15,170,31.9,57.33
10,17,18,45,83.49,63,31.200000000000003,63.620000000000005
10,17,18,0,91.01,0,30.4,66.58
10,18,6,0,95.56,0,26.8,93.21
10,18,6,4,87.9,12,26.9,92.66
10,18,7,14,80.69,93,27.1,92.45
10,18,7,10,73.33,204,27.3,91.37
10,18,8,33,65.95,326,27.5,90.95
10,18,8,127,58.57,447,28.0,88.34
10,18,9,182,51.2,567,28.5,81.86
10,18,9,280,43.84,674,29.200000000000003,78.62
10,18,10,416,36.52,774,30.0,67.76
10,18,10,519,29.26,854,30.6,65.42
10,18,11,677,22.11,919,31.3,59.04
10,18,11,735,15.27,965,31.9,57.07
10,18,12,800,9.4,990,32.6,52.97
10,18,12,849,7.38,996,33.1,51.46
10,18,13,777,11.48,983,33.6,49.27
10,18,13,754,17.89,949,34.0,48.14
